ticker,name,industry_cluster,region,universe_layer,issuer_id,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,decision_eligible,activation_state
COR,Cencora,Health Care Distributors,US,DISCOVERY,1140859,309.4100036621094,-0.028540019899185642,-0.03595578160463786,-0.02425103214566282,0.10284591164525136,319.8000061035156,324.13350372314454,312.05526377360025,0.0008165992610304264,0.00284823433194397,-0.04542418445459773,-0.08650464566190608,-0.17562351187515757,2026-09-17,1,0.9577980630702239,0.021957693588763975,0.09990912522322207,0.06465690809918646,-0.08246841070495314,-0.30600845299072316,-0.03747317152432621,BEAR,-0.04225001433298892,-0.015851138778222307,0.06328654822199775,False,RESEARCH_WHY_REQUIRED
CNC,Centene Corporation,Managed Health Care,US,DISCOVERY,1071739,67.0999984741211,0.016512593586061497,0.02599383652261067,0.0370943066318663,0.06271775614115516,67.32000122070312,65.89850006103515,65.58383324940999,0.0003732212704722135,0.0008291012749524123,0.018232560862130542,-0.036334897014126843,-0.036334897014126843,2026-09-17,1,1.2249007171414243,0.036938481138412894,0.11009175917303003,0.09013737832868951,-0.05821816053965234,0.221662526251535,0.04530614877120455,STRONG_UP,0.019699603794259612,0.04549419999930682,0.023158392717901544,False,RESEARCH_WHY_REQUIRED
CNP,CenterPoint Energy,Multi-Utilities,US,DISCOVERY,1130310,38.560001373291016,0.006000509555154299,-0.014314866408069449,-0.03984059960658082,-0.10826576844013003,38.5260009765625,39.24950008392334,41.40209623972575,-0.0015654042465661916,-0.0011175616039893934,-0.017567069877527985,-0.05001228804300584,-0.14294205395901183,2026-09-17,1,1.2375590129711411,0.01782007809699187,0.21447725292392278,0.0557909876553234,-0.05522390991469217,-0.4301202059959234,-0.15315918784682145,BEAR,-0.020609099136420506,-0.031440706239140304,-0.14782513186338364,False,RESEARCH_WHY_REQUIRED
CF,CF Industries,Fertilizers & Agricultural Chemicals,US,DISCOVERY,1324404,133.82000732421875,0.013864700014346587,-0.00954772615132371,0.12434894218268755,0.3165263839976955,133.1320037841797,131.91350212097169,121.98962529500325,0.006219394835347766,0.0032807036177201427,0.014452691897291148,-0.055343753601692414,-0.055343753601692414,2026-09-17,1,0.5712004885423213,0.04319766709980857,0.2677281666167287,0.11373559999505842,-0.057657776498573066,0.8808293393259359,0.29271146688237454,STRONG_UP,-0.015841958879674767,0.13274883555012806,0.2769670205744419,False,RESEARCH_WHY_REQUIRED
CRL,Charles River Laboratories,Life Sciences Tools & Services,US,DISCOVERY,1100682,281.6700134277344,0.030211073680511902,0.03175829094408189,-0.028724091628502202,0.5094855531327209,275.8660034179687,286.0750030517578,255.95883407592774,-0.0008413822776121733,0.007029368950572462,-0.015398023514925696,-0.07134609576025908,-0.07134609576025908,2026-09-17,1,0.926862656238143,0.031060919827673644,0.10648070308620328,0.07551630739247223,-0.08607402654307816,-0.517373939311338,-0.04050199986897572,PULLBACK,0.025464058215730834,-0.020324198261061688,0.4699261897094673,False,RESEARCH_WHY_REQUIRED
SCHW,Charles Schwab Corporation,Investment Banking & Brokerage,US,DISCOVERY,316709,104.62999725341797,-0.005039999907135551,-0.025156102968177718,-0.05636724526350345,0.1262756672273928,106.4279998779297,108.72500038146973,104.6122215270996,-0.0011763241150557241,0.0031776748632226333,-0.03766385940385497,-0.08644024824410013,-0.08644024824410013,2026-09-17,1,0.9517805156603605,0.020230823331808066,0.24870667670560803,0.06353578454190924,-0.0793665125504377,-0.576644280972245,-0.22064589814404145,PULLBACK,-0.031450335696528775,-0.04796735189606294,0.0867163038041392,False,RESEARCH_WHY_REQUIRED
CHTR,Charter Communications,Cable & Satellite,US,DISCOVERY,1091667,133.3699951171875,-0.012074110243055602,-0.051152550983853184,-0.12527058405323954,0.012295978119070128,139.73800048828124,146.95250091552734,142.39150072733563,-0.0037154609084012694,0.0013070678114398167,-0.0924278641991092,-0.17006846515284668,-0.5333776793102527,2026-09-17,1,0.7534436574136439,0.054504642016723656,0.20105269582648028,0.1795383526707445,-0.16103671074377313,-1.0903442892731559,-0.1402819411953172,BEAR,-0.05744678371220424,-0.11687069068579903,-0.027263385304183485,False,RESEARCH_WHY_REQUIRED
CMG,Chipotle Mexican Grill,Restaurants,US,DISCOVERY,1058090,33.5099983215332,-0.005047564789257275,-0.07251598862791586,-0.03317950175827167,0.08271397400607428,35.05,36.659499931335446,34.86483329137166,0.003966895860460619,0.0031095340474822444,-0.0859122905577373,-0.13900308586676158,-0.2174217991509314,2026-09-17,1,0.7695605928349071,0.0346165295587826,0.0851222312389491,0.1106163912176872,-0.13006235920801257,-0.36950976960369425,-0.025532501919201294,BEAR,-0.07881022135626692,-0.024779608390831154,0.04315461058282066,False,RESEARCH_WHY_REQUIRED
CB,Chubb Limited,Property & Casualty Insurance,US,DISCOVERY,896159,341.8999938964844,0.0010833458803325424,0.012586907078703913,0.005904043071312648,0.03258814629278106,341.0779968261719,340.2158401489258,345.3906499226888,-0.0006269706577263885,0.0009162206974081141,0.004950250837296055,-0.017468872241063638,-0.06279459092512929,2026-09-17,1,0.8554466272418542,0.014938886430274315,0.041369222687423525,0.04600691876848299,-0.03333805920619226,-0.03469154760616752,0.005308890034613515,BEAR,0.006292674350352856,0.014303936438753162,-0.006971217130472551,False,RESEARCH_WHY_REQUIRED
CHD,Church & Dwight,Household Products,US,DISCOVERY,313927,95.05000305175781,-0.004816239913978171,0.011816058989820855,-0.03999594989427424,-0.01181775602156987,94.76000213623047,98.14650115966796,98.48980712890625,-0.002937009896719309,0.000355193489377493,-0.0315497554301265,-0.07924053123288366,-0.09797162575018703,2026-09-17,1,0.8497578591796714,0.017952967521908753,0.21830214350754634,0.05793837444966504,-0.08671979502251359,-0.36142557366138234,-0.15069807664565857,BEAR,0.005521826261469798,-0.03159605652683373,-0.05137711944482348,False,RESEARCH_WHY_REQUIRED
CI,Cigna,Health Care Services,US,DISCOVERY,1739940,276.0,-0.015867398870876848,-0.01747892064397727,0.00029719240005920966,-0.01959707074861461,283.23200073242185,279.61938934326173,281.7290486653646,0.0010066853552759536,-0.000274296832869492,-0.01294398557897769,-0.05135080193867492,-0.10528622721219605,2026-09-17,1,0.8141591398779824,0.023374229285243533,0.0012267104210123122,0.06753924981781274,-0.048439884103692266,-0.08273201685179274,5.39788367773877e-06,BEAR,-0.023773153372328326,0.008697085767499724,-0.05915643417186822,False,RESEARCH_WHY_REQUIRED
CINF,Cincinnati Financial,Property & Casualty Insurance,US,DISCOVERY,20286,169.89999389648438,-0.0050946322785614395,0.0018279236115796849,0.008368380066184455,-0.033615856573456226,170.83200073242188,170.79400100708008,176.40216623942058,-0.0006442342265824695,0.000668199199121098,-0.005234417516565171,-0.029586519764654873,-0.12786819965241825,2026-09-17,1,1.6676049733101628,0.016774603390148173,0.062251034597980454,0.04183556711120886,-0.031936823443620144,0.0007470565134919949,0.012452091677024853,BEAR,-0.004466309116771372,0.01676827343362497,-0.07317521999670984,False,RESEARCH_WHY_REQUIRED
CTAS,Cintas,Diversified Support Services,US,DISCOVERY,723254,197.9600067138672,-0.00752030456988706,-0.0024188456038786166,-0.02521171494496488,0.17579522585796492,199.73800354003907,201.6619987487793,196.39125111897786,-0.0003170715222103346,0.002246266856019253,-0.0183574102105567,-0.046021820855737805,-0.09442785696396983,2026-09-17,1,0.875159014175736,0.01724734656778398,0.17667333251194955,0.040611790686825314,-0.04551585082171594,-0.3201346361125165,-0.10967843629493658,PULLBACK,-0.008713078332229673,-0.016811821577524366,0.1362358624347113,False,RESEARCH_WHY_REQUIRED
CSCO,Cisco,Communications Equipment,US,DISCOVERY,858877,110.23999786376953,0.023204010112948925,0.026061014135682736,-0.002804207864590791,-0.08664959143979944,110.047998046875,110.00949935913086,113.76822967529297,-0.003128722419532216,-0.0016864061846627164,0.002095260009194355,-0.02399290976266677,-0.15124334210038604,2026-09-17,1,1.1514541442859687,0.0221270390115386,0.012555903326373453,0.06978873725182992,-0.043787808314519006,-0.10124603248116121,-0.0005045135395960311,BEAR,0.01976678140733168,0.005595685502849723,-0.12620895486305306,False,RESEARCH_WHY_REQUIRED
C,Citigroup,Diversified Banks,US,DISCOVERY,831001,132.6999969482422,-0.0018804062108953579,-0.04187727835204191,-0.0014297723100227255,-0.07998428807702862,135.36399841308594,134.4824981689453,135.40269724527994,-0.0001931152752727704,4.432645625517938e-05,-0.013254521926443052,-0.06066402679290761,-0.09857613094382389,2026-09-17,1,1.2671289757657291,0.028606435575539803,0.007419067695119931,0.05811726999377118,-0.04408593900793478,-0.07776212660332078,-0.00018252023121188396,BEAR,-0.04817151108039297,0.0069701210574177885,-0.11954365150028223,False,RESEARCH_WHY_REQUIRED
CFG,Citizens Financial Group,Regional Banks,US,DISCOVERY,759944,67.38999938964844,0.00822865173387255,-0.03217001223793059,-0.04762581465294391,-0.016849679859087918,69.0979995727539,69.64550018310547,70.9476256052653,-0.002797183409151352,0.0012550583883744492,-0.032385448988478505,-0.05324530625566404,-0.10540292378080096,2026-09-17,1,1.002579167060418,0.026040304578021683,0.23225377328976185,0.06624657999341484,-0.05633213878323928,-0.4681190764102654,-0.16697126342589438,BEAR,-0.03846424496628165,-0.039225921285503396,-0.05640904328234153,False,RESEARCH_WHY_REQUIRED
CLX,Clorox,Household Products,US,DISCOVERY,21076,85.0,0.0016497688974959068,-0.042469266482290324,-0.21223356072322697,-0.07175093832046797,86.81800079345703,95.67849998474121,97.4831942240397,-0.008799720632407882,0.00024056233500366182,-0.11160814588903689,-0.22317673713758113,-0.3244610172630562,2026-09-17,1,1.2425370382033243,0.03170730206144958,0.8012598380635322,0.06467107733301428,-0.21353105273127726,-1.7858368559518927,-2.629525214510812,BEAR,-0.04876349921064138,-0.20383366735578645,-0.11131030174372158,False,RESEARCH_WHY_REQUIRED
CME,CME Group,Financial Exchanges & Data,US,DISCOVERY,1156375,271.1499938964844,-0.004808036407832561,-0.010654261136571863,0.020539683123100394,0.12450621949546425,274.93999633789065,277.3903076171875,258.61181360880533,0.002025481278702388,0.0014163939635283708,-0.022496509608818216,-0.06028675893665281,-0.14819063228534324,2026-09-17,1,0.782164139413214,0.020487300130352912,0.09243309154609611,0.05951123030804667,-0.04896892567832489,0.0183049543555745,0.03190232163942738,PULLBACK,-0.01694849386492292,0.028939576490540908,0.08494685607221064,False,RESEARCH_WHY_REQUIRED
CMS,CMS Energy,Multi-Utilities,US,DISCOVERY,811156,66.19999694824219,0.0031822865778261544,-0.021867661794623405,-0.06245579413665747,-0.11410797511161497,66.41599884033204,67.94499893188477,71.4962843577067,-0.002363628720336952,-0.0008937333708620023,-0.025682566944948415,-0.066948558200293,-0.16310905608823956,2026-09-17,1,1.0475399592322934,0.015397062258200126,0.5005672243073368,0.03507208115223361,-0.06642122080252022,-0.5621005592581102,-0.8914020065474793,BEAR,-0.028161894522974462,-0.05405590076921696,-0.15366733853486858,False,RESEARCH_WHY_REQUIRED
KO,Coca-Cola Company (The),Soft Drinks & Non-alcoholic Beverages,US,DISCOVERY,21344,88.05999755859375,0.0021622260848184194,0.008601362767927556,-0.019529975469985916,0.10304405066078282,88.24525756835938,88.6420181274414,85.6871784210205,0.0005724333153370205,0.0017609491119064435,-0.006565967033950848,-0.04221573487465713,-0.04221573487465713,2026-09-17,1,1.0822673955625204,0.013484345631262806,0.14199407712094964,0.03659141568225822,-0.048266063686071004,-0.2709090844477858,-0.07578665081274855,PULLBACK,0.0023071300395764993,-0.011130082102545402,0.0634846872375292,False,RESEARCH_WHY_REQUIRED
CTSH,Cognizant,IT Consulting & Other Services,US,DISCOVERY,1058290,61.880001068115234,0.0004850864144596567,0.06104254787242325,0.01559167500707792,0.5199715710508217,62.22199935913086,62.19049987792969,53.00585206349691,0.002308804295398917,0.0034697967475018424,-0.004992704841156104,-0.05411184958593451,-0.2761037271386615,2026-09-17,1,0.7256546095329375,0.032811199956614814,0.04190561800172881,0.1123200079190813,-0.09962869256679319,-0.07853864727775772,0.005817118329660583,PULLBACK,0.05474831514407219,0.023991568374518435,0.4804122076275681,False,RESEARCH_WHY_REQUIRED
COIN,Coinbase,Financial Exchanges & Data,US,DISCOVERY,1679788,173.97000122070312,0.057504145825462816,0.009809626499772905,0.08595508448673561,0.09982304511346363,175.45999755859376,179.8550003051758,164.2206662495931,0.007470977471477351,0.001652117561895372,-0.032720797723094,-0.11171817309644572,-0.5674109816080295,2026-09-17,1,0.9191268630167324,0.07102619869622363,0.07493879253869774,0.2653237315524094,-0.14628958426490213,0.5450424286235722,0.024277399561317994,PULLBACK,0.0035153937714218486,0.09435497785417613,0.060263681690210014,False,RESEARCH_WHY_REQUIRED
CL,Colgate-Palmolive,Household Products,US,DISCOVERY,21665,87.7300033569336,0.008159121365856281,-0.001933995062505911,-0.0345548508280038,-0.0349672609938414,87.28800048828126,89.38099975585938,91.1040891011556,-0.0024484734491805635,0.00021509196254917618,-0.018471446990248608,-0.05207995176541136,-0.1061985514305247,2026-09-17,1,1.3542711154668527,0.017680059872314517,0.21102139511226692,0.044277442416363104,-0.0621285770977702,-0.3120822746578317,-0.16468459856043724,BEAR,-0.008228227790856968,-0.02615495746056329,-0.07452662441709501,False,RESEARCH_WHY_REQUIRED
CMCSA,Comcast,Cable & Satellite,US,DISCOVERY,1166691,22.90999984741211,-0.03455540289264336,-0.08978944068460248,-0.13839790462797807,0.018515428195033712,24.227999877929687,25.907999992370605,24.71972764333089,-0.0017722151686747154,0.0016984526553741872,-0.11571715863213483,-0.16234005382558692,-0.2850828797616396,2026-09-17,1,1.4905638673923485,0.03292386211970861,0.41913430728289797,0.09785877518229819,-0.1577206174704434,-1.1833472758871113,-0.5927655417471973,BEAR,-0.09608367341295354,-0.12999801126053756,-0.0210439352282199,False,RESEARCH_WHY_REQUIRED
FIX,Comfort Systems USA,Construction & Engineering,US,DISCOVERY,1035983,1573.9599609375,-0.008435452076971828,-0.010592149304829768,-0.07199043279014927,-0.1746764252134282,1602.3419921875,1598.3189819335937,1705.8782470703125,-0.004016754436867245,-0.0026136999108789228,-0.015240400240147944,-0.08025482613915291,-0.2404050954170368,2026-09-17,1,0.8168815718148733,0.04356933012295091,0.17192361028512418,0.132615346092579,-0.10455412662216057,-0.6991720796458648,-0.09332898096597919,BEAR,-0.016886382033180825,-0.06359053942270876,-0.2142357886366818,False,RESEARCH_WHY_REQUIRED
COP,ConocoPhillips,Oil & Gas Exploration & Production,US,DISCOVERY,1163165,133.19000244140625,0.004904249194204846,-0.02809392172610492,0.01998775136891484,0.2192266696353231,136.19400024414062,134.5434997558594,121.3892635345459,0.004138971555864926,0.002795483836770309,-0.010059923496186562,-0.05952544108482427,-0.05952544108482427,2026-09-17,1,1.1167862631079295,0.026787706882256613,0.06877466986558203,0.0915360497739352,-0.06146443747019181,0.041704912729460225,0.015017591486058251,PULLBACK,-0.03438815445445598,0.028387644736355355,0.1796673062120695,False,RESEARCH_WHY_REQUIRED
ED,Consolidated Edison,Multi-Utilities,US,DISCOVERY,1047862,107.08000183105469,0.01574657267067181,0.0032792885141266215,-0.008518501564308445,-0.00728066840546393,105.99599914550781,107.12949905395507,108.76178906758626,-0.0003679120004550224,0.00031013362092063054,-0.0004620316844332617,-0.018155105188548015,-0.06338708698439233,2026-09-17,1,0.8896213570231585,0.013754742798026146,0.05430921111891765,0.041981164353187245,-0.032275881712464094,-0.10188935572779889,-0.01102001592858951,BEAR,-0.0030149442142244354,-0.00011860819686793089,-0.04684003182871754,False,RESEARCH_WHY_REQUIRED
STZ,Constellation Brands,Distillers & Vintners,US,DISCOVERY,16918,122.44999694824219,-0.004714312255624353,-0.010984578282605462,-0.08290897970336564,-0.13924652242480529,123.30999908447265,128.48699951171875,131.66574096679688,-0.004242246533294443,-0.0015254034300677493,-0.04698531825335339,-0.11843050879110617,-0.2631177666843333,2026-09-17,1,0.7859353050278559,0.025940627420985452,0.36887697745046744,0.07473893840607544,-0.12078489832390638,-0.741361448564327,-0.4092005384169813,BEAR,-0.01727881101095652,-0.07450908633592512,-0.1788058858480589,False,RESEARCH_WHY_REQUIRED
COO,Cooper Companies (The),Health Care Supplies,US,DISCOVERY,711404,53.775001525878906,-0.01529022294708382,-0.0072917972386576935,-0.299165917200242,-0.18707482561672673,53.957000732421875,66.02425022125244,70.44758319854736,-0.013290987414276222,0.00019438294086759967,-0.18552650964343165,-0.30243865507296863,-0.4013692482494349,2026-09-17,1,1.4551257619431668,0.05082020777206505,0.777740210257484,0.1602798015999883,-0.3057474504469704,-2.530549076620466,-1.451669898655566,BEAR,-0.01358602996700875,-0.2907660238328015,-0.22663418903998034,False,RESEARCH_WHY_REQUIRED
CPRT,Copart,Diversified Support Services,US,DISCOVERY,900075,29.65999984741211,-0.03763789289092412,-0.03544715943375254,-0.12378135348845909,0.002027008958416898,30.64000015258789,32.332000160217284,30.21933348973592,0.0012749687335726902,0.000769308804689103,-0.08264259246456773,-0.14351721245770155,-0.3763667159171127,2026-09-17,1,1.0090073373858566,0.040304407221084894,0.3322753438743046,0.11153179619918678,-0.13603267505270344,-1.0863141256730513,-0.36876920481178876,BEAR,-0.0417413921621036,-0.11538146012101858,-0.037532354464836715,False,RESEARCH_WHY_REQUIRED
GLW,Corning Inc.,Electronic Components,US,DISCOVERY,24741,147.8000030517578,0.025249717655252635,-0.09391854171172342,-0.028739957725181564,-0.2369850869672212,149.1060028076172,151.4189651489258,165.4035748799642,-0.002143687400533515,-0.003061446958395337,-0.023900322483439318,-0.1371862205565726,-0.4551537571258013,2026-09-17,1,0.9556181193922737,0.05337862842926561,0.0529562932608623,0.18890845698222336,-0.14775019825283886,-0.4867804343533133,-0.008056609290619103,BEAR,-0.10021277444007448,-0.02034006435774105,-0.2765444503904748,False,RESEARCH_WHY_REQUIRED
CPAY,Corpay,Transaction & Payment Processing Services,US,DISCOVERY,1175454,404.260009765625,0.004946977916081785,-0.010306733523873679,-0.006927328534093946,0.19124241871601,407.0119995117187,409.6064987182617,385.80033213297526,-0.0002679489375715033,0.0024742935189043932,-0.013052744449531195,-0.05427404237407141,-0.05427404237407141,2026-09-17,1,0.729833640573935,0.02076723287311481,0.03546246267336426,0.0536828464518699,-0.041483997250160276,-0.16987059101305024,-0.004576138297485543,PULLBACK,-0.016600966252224736,0.001472564833346568,0.15168305529275639,False,RESEARCH_WHY_REQUIRED
CTVA,Corteva,Fertilizers & Agricultural Chemicals,US,DISCOVERY,1755672,81.52999877929688,0.006418919014369973,-0.035033721852441246,0.03988518183807721,0.03278692327051225,82.4740005493164,84.06021347045899,83.1397523244222,0.004566224016061159,0.0017273618784022487,-0.030100026953313708,-0.10278423775701351,-0.10278423775701351,2026-09-17,1,0.9313789515297486,0.03175629830495839,0.13005605829021422,0.07898735696940032,-0.09958874027903042,0.2217780243117783,0.06567265614493627,BEAR,-0.0413279545807923,0.048285075205517725,-0.006772440152741366,False,RESEARCH_WHY_REQUIRED
CSGP,CoStar Group,Real Estate Services,US,DISCOVERY,1057352,29.295000076293945,-0.035079068269006974,-0.006612400689646525,-0.13148531058795088,-0.03189028900491686,30.638999938964844,31.31874990463257,30.262416648864747,-0.0019696600364154863,-0.0008679430309373684,-0.06461783546600874,-0.12890279078615086,-0.6770833368374276,2026-09-17,1,0.7139440580680314,0.0422061330022432,0.359545823897747,0.10457374385650735,-0.13148531058795088,-1.1350517653806196,-0.4520732698512271,BEAR,-0.012906633417997582,-0.12308541722051036,-0.07144965242817047,False,RESEARCH_WHY_REQUIRED
CRH,CRH plc,Construction Materials,US,DISCOVERY,849395,86.69999694824219,0.0,-0.010951479280876919,-0.08486384944918812,-0.21066853188043,87.7240005493164,91.96700019836426,98.40693003336588,-0.004696258507386629,-0.0022864916800628995,-0.05727057791122503,-0.11701807931026975,-0.33354766622734966,2026-09-17,1,1.087094455907441,0.030594017714728115,0.3029388099359149,0.07626185206512172,-0.10664611826952597,-0.7803421422280696,-0.3371089589689558,BEAR,-0.017245712009227976,-0.07646395608174761,-0.2502278953036836,False,RESEARCH_WHY_REQUIRED
CCI,Crown Castle,Telecom Tower REITs,US,DISCOVERY,1051470,73.73999786376953,0.007101838765326107,0.012754828588981137,0.0021727873497012773,-0.11286376811434573,73.57064361572266,74.36727142333984,75.24461682637532,0.00010676176359279163,-0.003020665816603126,-0.00843480670414165,-0.03778519995572882,-0.22848466023181868,2026-09-17,1,1.2063048088653994,0.026688780524064183,0.011230174361118034,0.05636013938282715,-0.043877822236742414,-0.2292352429230594,0.00043294393970593636,BEAR,0.006460595860630081,0.010572680717141791,-0.15242313153759934,False,RESEARCH_WHY_REQUIRED
CSX,CSX Corporation,Rail Transportation,US,DISCOVERY,277948,47.900001525878906,0.0,-0.023246316646937215,-0.05226652774996687,0.04053579808496033,48.4640007019043,49.7048454284668,49.71337687174479,-0.00135220806310716,0.0010381416934047796,-0.03631122654199481,-0.07898117986836661,-0.10389672460076449,2026-09-17,1,1.0104508727316448,0.021335134619225943,0.3320756617042346,0.050054228896985735,-0.07204145222613056,-0.5047792931071388,-0.34675275536205874,BEAR,-0.029540549375288272,-0.04386663438252636,0.0009764346617067154,False,RESEARCH_WHY_REQUIRED
CMI,Cummins,Construction Machinery & Heavy Transportation Equipment,US,DISCOVERY,26172,523.8800048828125,-0.006862549985189537,-0.0475429031529262,-0.13567398447420442,-0.2477934427166214,537.45,558.3080017089844,621.8973795572916,-0.007209325924097211,-0.00290953395955912,-0.061664881607979116,-0.1352475488097541,-0.2872614155837052,2026-09-17,1,1.0916176102048505,0.030274779366789968,0.5839900758269927,0.06339512252752086,-0.13567398447420442,-1.2379602906577134,-1.2498163474081914,BEAR,-0.053837135881277254,-0.1272740911067639,-0.287352806139875,False,RESEARCH_WHY_REQUIRED
CVS,CVS Health,Health Care Services,US,DISCOVERY,64803,90.2699966430664,-0.015809033562348307,-0.052681333027912,-0.03609188283759379,-0.10575115995909623,93.33800048828125,94.50449981689454,99.77862230936687,-0.000157789970075486,-0.00016885896868537017,-0.04480742379497926,-0.08355333357292993,-0.17936366688121452,2026-09-17,1,1.258382626695879,0.0253222160300408,0.17297867987324433,0.06384764989466456,-0.07510247895135225,-0.3751503087764928,-0.09778161385245421,BEAR,-0.05897556575626306,-0.027691989470153278,-0.14531052338234984,False,RESEARCH_WHY_REQUIRED
DHR,Danaher Corporation,Life Sciences Tools & Services,US,DISCOVERY,313616,212.5,0.019869453722024755,0.05969182313653376,0.004728132387706863,0.18981314763007484,206.7220001220703,210.31300048828126,201.78131586710612,-6.509973796043792e-06,0.0023646283652269495,0.01039878422466134,-0.037023601924763505,-0.12110889938377334,2026-09-17,1,1.8231840275848565,0.02602686264935662,0.01931992314010069,0.07019106931712221,-0.0854923746495917,-0.07339795183431827,0.00130140707664692,STRONG_UP,0.053397590408182705,0.013128025755147377,0.15025378420682123,False,RESEARCH_WHY_REQUIRED
DRI,Darden Restaurants,Restaurants,US,DISCOVERY,940944,206.74000549316406,-0.006439813178099607,-0.003806646223580179,-0.0682770469068339,-0.010341916682510943,210.4800018310547,214.90650024414063,209.5236447652181,-0.002629278158487274,0.000995195437309106,-0.03800022215102461,-0.09037307900585845,-0.10019145875713786,2026-09-17,1,0.9032364542822499,0.02484487131919734,0.2075625371853176,0.09194467284561192,-0.08343674529674006,-0.611722338076797,-0.15413353105622296,BEAR,-0.010100878951931236,-0.05987715353939338,-0.049901280105764556,False,RESEARCH_WHY_REQUIRED
DDOG,Datadog,Application Software,US,DISCOVERY,1561550,236.0,0.022574664697042612,0.06440555069762222,0.010620056878063,0.06995508076082402,229.66400146484375,226.3924987792969,245.18100026448568,-0.005097514091442731,-0.000863420563507783,0.0424373655156709,-0.06345491941980153,-0.19376879264884173,2026-09-17,1,0.7813915832621563,0.04547820195158803,0.021682082656028112,0.15686587769207486,-0.1387230805758053,-0.051497312410732465,0.0014679097483130663,BEAR,0.05811131796927116,0.019019950245503514,0.030395717337570405,False,RESEARCH_WHY_REQUIRED
DVA,DaVita,Health Care Services,US,DISCOVERY,927066,183.08999633789062,-0.05555557741954242,0.009706030381424258,0.03283122877621447,-0.13198690231162746,187.74400024414064,181.16400070190429,205.39550043741863,0.0015631543143364106,-0.001456146104761066,0.010631227112032349,-0.06457875474152475,-0.26021256505670176,2026-09-17,1,2.089375419498578,0.030078863092502746,0.10181933600762619,0.09232849151578755,-0.05555557741954242,0.0912769734269672,0.036206092609419725,BEAR,0.003411797653073201,0.041231122143654986,-0.17154626573488108,False,RESEARCH_WHY_REQUIRED
DECK,Deckers Brands,Footwear,US,DISCOVERY,910521,79.70999908447266,0.022447409191267642,-0.0021281694390398176,-0.12951840832016426,-0.230821179223339,79.3979995727539,84.51750030517579,95.12300008138021,-0.007145715736912417,-0.00443236786969138,-0.05688172512608869,-0.1437318485313107,-0.34818874406965716,2026-09-17,1,1.2567576753096013,0.029714842334527203,0.3498525883682095,0.10145127588092799,-0.15823196573732445,-1.1917600609089454,-0.4466415035067928,BEAR,-0.008422402167390874,-0.12111851495272374,-0.2703805426465926,False,RESEARCH_WHY_REQUIRED
DE,Deere & Company,Agricultural & Farm Machinery,US,DISCOVERY,315189,685.6300048828125,0.02413854972869811,0.011343190273052084,0.18083805369512707,0.16127829742838862,679.2679931640625,664.2379943847657,626.6333465576172,0.005516501101088105,0.002615565969110392,0.032205340072214206,-0.028687595426876933,-0.028687595426876933,2026-09-17,1,0.8559845431654188,0.025559915697035824,0.4364451155654059,0.11076096009459087,-0.041382110652123605,1.3482056609367057,0.7125785581507182,STRONG_UP,0.005048957544701027,0.18923794706256758,0.121718934005135,False,RESEARCH_WHY_REQUIRED
DAL,Delta Air Lines,Passenger Airlines,US,DISCOVERY,27904,79.43000030517578,0.02003335692269803,0.015209643071287804,-0.04634410575005721,-0.08180212880497784,79.18000183105468,79.85750045776368,85.68391494750976,-0.006101809337694026,-0.00028153203803764874,-0.005353287419933683,-0.0654194340315889,-0.16778718251803482,2026-09-17,1,1.1312805471269014,0.027670389959194866,0.16768016226535157,0.07466654692178416,-0.08658222022672679,-0.4852227593108286,-0.10407588796563189,BEAR,0.008915410342936747,-0.03794421238261669,-0.12136149222823145,False,RESEARCH_WHY_REQUIRED
DVN,Devon Energy,Oil & Gas Exploration & Production,US,DISCOVERY,1090012,48.720001220703125,0.005780400535349228,-0.019681506114337166,0.01754580812339257,0.13011133206037528,49.56135711669922,48.44086132049561,45.088681856791176,0.0040404906073655215,0.0015830962760347196,0.005762488374446262,-0.05508145998729663,-0.06309413096829486,2026-09-17,1,1.0238113851555617,0.02856552664051999,0.05798084743000503,0.09233041595107597,-0.05630241771386901,0.0019014859758559044,0.011018263194846055,STRONG_UP,-0.025975738842688223,0.025945701490833084,0.09055196863712167,False,RESEARCH_WHY_REQUIRED
DXCM,Dexcom,Health Care Equipment,US,DISCOVERY,1093557,87.93000030517578,0.006755255232695712,0.040468560909894036,-0.021695560834788852,0.27582708417418655,85.88599853515625,88.13499946594239,81.36450004577637,-0.0024734974983652517,0.002918335407599439,-0.002325967686036212,-0.05032936836620039,-0.05032936836620039,2026-09-17,1,0.7919621001604634,0.02787931304634889,0.08795656785275026,0.0718486373134649,-0.10082302282671307,-0.3419865186769011,-0.026559544342408217,PULLBACK,0.03417432818154298,-0.013295667467348338,0.23626772075093294,False,RESEARCH_WHY_REQUIRED
