code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,avg_turnover20_twd,median_turnover20_twd,liquidity_capacity_2pct_2d_twd,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,r_turnover,rs_acceleration,r_rs_accel,extension_quality,r_extension,taiwan_candidate_score_v1,taiwan_early_score_v2,taiwan_early_score_v3,trend_stage,reaction_state,extension_risk,candidate_eligible,research_priority_score,candidate_bucket,candidate_rank
6214,6214.TW,精誠,資訊服務業,TWSE,上市,2010/12/30,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN,191.0,0.0052631578947368585,0.01866666666666661,0.07002801120448177,0.4580152671755726,188.9,184.225,157.59166666666667,0.007978773976570734,0.0052075774460179775,0.036775681910707014,-0.02051282051282055,-0.02051282051282055,2026-09-16,1,1.221111963383608,0.01907255048616305,0.5555555555555556,0.03211326009943076,-0.008219178082191747,0.3554996588346818,1.2114762110324064,STRONG_UP,0.06087198037338504,0.07506930129736178,0.4541177723962099,359716863.375,319033463.5,12761338.540000001,0.0011596638655461677,0.8833079654997463,0.9863013698630136,0.7300862506341959,0.9512937595129376,0.8318943626206196,0.9776763064434297,0.9842479674796748,0.902111442548335,0.8604769152714358,0.04210465504904459,0.8285134449518011,0.8161215904464649,0.34297311009639775,0.8116727182410005,0.8113163697859634,0.8311298466022384,PERSISTENT,PERSISTENT,NORMAL,True,0.8116727182410005,CONFIRMED,30
6861,6861.TW,睿生光電,生技醫療業,TWSE,上市,2023/03/27,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN,223.0,-0.021929824561403466,0.202156334231806,0.15544041450777213,-0.3682719546742209,221.0,197.3,227.81666666666666,-0.0015407335797422309,-0.00996120858435422,0.1302584896097314,-0.08041237113402067,-0.5418840416682371,2026-09-16,1,2.5356733699344933,0.06614349775784753,0.22058823529411764,0.19922794410991654,-0.09160305343511455,0.6660963570698234,0.17210601094562478,BEAR,0.20008536255351927,0.1441384563236956,-0.3509118278777762,202023826.925,70572876.0,2822915.04,0.16329623060486298,0.9396245560629122,0.018772196854388634,0.9949264332825977,0.3378995433789954,0.9583544946673438,0.040081177067478435,0.8622967479674797,0.6077627396871252,0.8229325215626585,0.16405074847259538,0.9928970065956367,0.34870755195134295,0.030441400304414,0.782932039039936,0.7459098901369401,0.8089594363002099,EARLY,PRE_CONFIRMATION,NORMAL,True,0.8089594363002099,EARLY,31
5425,5425.TWO,台半,半導體業,TPEX,上櫃,2000/02/21,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,94.80000305175781,0.060402700600802106,0.053333367241753526,0.032679737475701076,-0.2670976760646455,89.94000091552735,91.44500007629395,95.89959780375163,0.0013388034808126438,-0.0013978910801051656,0.036688752503305055,-0.09282293730375302,-0.32562809761265377,2026-09-16,1,1.5406259406987057,0.04626281432995235,0.06818179453700862,0.15095927723667324,-0.108695653890853,-0.025599227435342042,0.014760027915331948,BEAR,0.03161284451099966,-0.02742695624395175,-0.2488434766858333,1515034113.9209907,1088466015.7050743,43538640.628202975,0.04516343287282826,0.43581938102486045,0.07661085743277524,0.958904109589041,0.7559614408929477,0.8974098527171153,0.3602232369355657,0.679369918699187,0.5374090781056079,0.9401319127346525,0.0384695835719876,0.7940131912734653,0.8165562374834747,0.3450025367833587,0.7096078660181445,0.7891623589089638,0.8017945732733449,EARLY,PRE_CONFIRMATION,NORMAL,True,0.8017945732733449,EARLY,32
6226,6226.TW,光鼎,光電業,TWSE,上市,2008/11/10,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,39.900001525878906,0.09917361885624865,0.34569990014241747,0.8732395753543325,1.642384140257573,34.35999984741211,30.695000171661377,24.756666564941405,0.02179983766511584,0.014433441567294397,0.29988601735587816,0.0,0.0,2026-09-16,1,0.27522810038347995,0.07787324475787819,0.4397163740968163,0.32357909767616716,-0.13323575230183182,6.502818344981019,1.1866580460550313,STRONG_UP,0.2601962631181367,0.7159029264101067,1.9507103039536462,720304176.0319666,446672348.95466995,17866893.958186798,0.12739000630383435,0.9979705733130391,0.9989852866565195,0.9898528665651953,0.9954337899543378,0.11934992381919757,0.9974632166412988,0.9827235772357723,0.9072646814094036,0.9020801623541349,0.08122053151561004,0.9614408929477423,0.0,0.00837138508371385,0.8010215647544928,0.794931969897357,0.8430687489249646,PERSISTENT,EXTENDED,EXTENDED,True,0.8010215647544928,CONFIRMED,33
2603,2603.TW,長榮,航運業,TWSE,上市,1987/09/21,ESVUFR,^TWII,航運業,TW,TWSE_ISIN,239.0,0.023554603854389677,0.02136752136752129,-0.006237006237006182,0.2815013404825737,235.0,236.9,213.99166666666667,0.002604800717286368,0.002261450334369644,0.008864499788940439,-0.06822612085769986,-0.06822612085769986,2026-09-16,1,0.8474582580581421,0.027644949193066346,0.018404907975460124,0.09653282039430773,-0.08946322067594437,-0.17650494912606615,-0.0011891450531081608,STRONG_UP,0.053495608368192116,-0.023383716273302935,0.25655492457429474,3495072405.425,2723215190.0,108928607.60000001,0.022926772926772837,0.4672754946727549,0.9553526128868595,0.9071537290715372,0.8315575849822425,0.6769933976637887,0.9183155758498224,0.5370934959349594,0.7403584610493725,0.9644850329781837,0.05934153743651785,0.9244038559107052,0.9556775010552978,0.791476407914764,0.7058892210944159,0.7744486143082111,0.7993189521953799,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7993189521953799,EARLY,34
2892,2892.TW,第一金,金融保險業,TWSE,上市,2003/01/02,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,40.0,0.011378022038437186,0.058201079559347946,0.19047624453936285,0.2962658258753488,39.25999984741211,36.31499977111817,34.05778881708781,0.007320470093451864,0.00365844108625005,0.10147322737456177,-0.00990102749433508,-0.00990102749433508,2026-09-16,1,0.6647588262491587,0.026160717010498047,0.7272726484566954,0.0553613942112008,-0.013313632340146375,1.386154885979548,2.5022520622538864,STRONG_UP,0.0787591100563454,0.169114301994699,0.3184730023832517,1305841229.2705255,1180546427.011898,47221857.08047592,0.010582018424507234,0.9528158295281582,0.969558599695586,0.839167935058346,0.9426686960933536,0.5297105129507365,0.984779299847793,0.9969512195121951,0.9034018404203165,0.9299847792998478,0.03648053455767064,0.7721968543886352,0.49263386312719115,0.053779807204464736,0.798860534162505,0.7937359997550605,0.8071811835790449,PERSISTENT,PERSISTENT,NORMAL,True,0.798860534162505,CONFIRMED,35
5876,5876.TW,上海商銀,金融保險業,TWSE,上市,2018/10/19,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,49.75,-0.0010040007595690792,0.047368421052631504,0.14367816091954033,0.25798610739341976,49.20000076293945,45.93250045776367,43.625078709920246,0.006313748985318253,0.002462746045401696,0.08311107612673152,-0.0050000000000000044,-0.0050000000000000044,2026-09-16,1,0.7163126558788674,0.025269206444821765,0.5020078475494333,0.07275237347002551,-0.028312569802909304,1.0598266181115545,0.9914118380316019,STRONG_UP,0.05538339923477964,0.14830158651026193,0.30899877205634907,399696987.8529051,328767359.7849884,13150694.391399536,0.011448880822746421,0.943683409436834,0.9680365296803652,0.84779299847793,0.9264332825976661,0.5820213306246825,0.9903602232369355,0.978150406504065,0.9043936323633059,0.867579908675799,0.018308002607214158,0.4687975646879756,0.5844446193663424,0.08320649416539827,0.798860118980227,0.7911212669056332,0.7460442894520687,PERSISTENT,PERSISTENT,NORMAL,True,0.798860118980227,CONFIRMED,36
6491,6491.TW,晶碩,生技醫療業,TWSE,上市,2019/10/07,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN,393.0,0.007692307692307665,0.0536193029490617,0.046604527296937315,0.23820861321528364,379.7,379.9,358.10322825113934,0.0006597735580095357,0.003250091575940412,0.034482758620689724,-0.04029304029304026,-0.04029304029304026,2026-09-16,1,0.9862009689565959,0.032897128316975645,0.14644351464435146,0.09505105842974598,-0.08260325406758451,0.24711629463811663,0.0718027856654174,STRONG_UP,0.07107899589954947,0.07436202102576606,0.2717093345323437,141680213.8,85313206.75,3412528.27,0.04196817112482737,0.8822932521562659,0.958904109589041,0.954337899543379,0.69558599695586,0.7521584560690706,0.9578893962455606,0.7942073170731707,0.8754889365227477,0.7945205479452054,0.052488490643107955,0.8959918822932521,0.8275862068965514,0.3729071537290715,0.7956757768043926,0.7811497144490201,0.8145494449931293,PERSISTENT,PERSISTENT,NORMAL,True,0.7956757768043926,CONFIRMED,37
3605,3605.TW,宏致,電子零組件業,TWSE,上市,2009/03/26,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN,140.0,0.0980392156862746,0.08108108108108114,0.17647058823529416,0.8539325729178306,128.9,122.775,102.99901962280273,0.001802768217102889,0.008747763526451655,0.14029729179393202,-0.007092198581560294,-0.007092198581560294,2026-09-16,1,1.4909397936353128,0.08061224489795919,0.1794871794871795,0.25830183389565664,-0.1762589928057554,1.10643743502244,0.12262479002604167,STRONG_UP,0.062070759797971053,0.049242855016369935,0.6593246623736192,1747073953.275,1512638325.75,60505533.03,0.0369634340222576,0.84779299847793,0.9928970065956367,0.9452054794520548,0.7899543378995434,0.8877602844083291,0.9888381532217149,0.8328252032520326,0.90224627073458,0.9452054794520548,0.04976004604387857,0.8817858954845256,0.2985135410303399,0.026889903602232368,0.7901457367726195,0.7962466620798176,0.8350975378888041,PERSISTENT,PERSISTENT,NORMAL,True,0.7901457367726195,CONFIRMED,38
2481,2481.TW,強茂,半導體業,TWSE,上市,2001/09/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,168.5,0.09771986970684043,0.10855263157894735,0.2344322344322345,-0.13589743589743586,157.1,150.475,156.5,0.005106497345965202,4.933076128004007e-05,0.11978734008971603,0.0,-0.2752688172043011,2026-09-16,1,1.6198740714825821,0.0712166172106825,0.29906542056074764,0.199356157179968,-0.0573248407643312,1.6110102942362123,0.35168502330319273,REBOUND,0.04040233039553831,0.09588226969097535,-0.08113054410210663,5835437209.675,5473380099.5,218935203.98000002,0.04994457297088872,0.9081684424150177,0.34145104008117705,0.9634703196347032,0.9056316590563166,0.9070594210259014,0.4855403348554033,0.9176829268292683,0.7614443007418843,0.9791983764586504,0.016431762972794473,0.4393708777270421,0.40106329955141984,0.03754439370877727,0.8400213199595651,0.8466867955755084,0.7896661702893469,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7896661702893469,EARLY,39
4904,4904.TW,遠傳,通信網路業,TWSE,上市,2005/08/24,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,105.0,-0.014084507042253502,0.009615384615384581,0.034482758620689724,0.018994191036532992,105.5,103.05,101.81312917073568,0.0019595355900651435,0.0002610226031063545,0.018922852983988436,-0.023255813953488413,-0.03936228304996603,2026-09-16,1,1.2739965744291881,0.017959179521417942,0.2,0.04578182151134828,-0.019512195121951237,0.21156510235943554,0.15063952233592204,STRONG_UP,0.05788341488481952,0.0447849304957495,0.07069166110509262,501842394.425,445867610.5,17834704.42,0.0009946949602121502,0.8381532217148655,0.7737189244038559,0.7275494672754946,0.8016235413495687,0.8450990350431691,0.9594114662607813,0.8495934959349594,0.8189872642596595,0.8792491121258245,0.04668718226088214,0.8604769152714358,0.9053857350800578,0.6017250126839168,0.7882439248627954,0.7835140613541144,0.8027035900073919,PERSISTENT,PERSISTENT,NORMAL,True,0.7882439248627954,CONFIRMED,40
1727,1727.TW,中華化,化學工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN,95.5999984741211,0.06104328627241573,0.04939626866490365,0.03128372838564486,0.008034035323272404,90.77999877929688,92.6199993133545,85.79567419687906,0.0062412252900748266,0.00038295520705875337,0.032174467532488205,-0.0981132219422538,-0.14497109948707287,2026-09-16,1,1.824471609421819,0.05118051486351895,0.06636158402974102,0.13716735199422578,-0.11711716115045157,0.09208180326246262,0.015135072157075389,STRONG_UP,0.028326189456501893,0.006747191500790173,-0.06844804105680258,446778069.76019704,390301008.0691986,15612040.322767945,0.04157533656849244,0.7143581938102486,0.37493658041603245,0.9528158295281582,0.9249112125824455,0.9222955815134586,0.7742262810755961,0.6803861788617886,0.7266811643683212,0.8741755454084221,0.02663939158130435,0.6073059360730594,0.839127662337559,0.3937087772704211,0.7849531663235007,0.8136959658804916,0.7901028365416641,CONFIRMED,CONFIRMING,NORMAL,True,0.7849531663235007,CONFIRMED,41
2399,2399.TW,映泰,電腦及週邊設備業,TWSE,上市,1999/12/16,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN,47.29999923706055,0.028260852979577145,0.03275109224862671,0.048780506371898014,-0.1289134456418629,45.80999984741211,46.19250011444092,44.10666672388712,0.001181676346922351,-0.000897646758960398,0.023975734586260122,-0.04444445985736267,-0.1773913176163383,2026-09-16,1,1.1571436482084723,0.0365448522399284,0.12429382305710687,0.11520994180275786,-0.07306889120053695,0.22220897095953915,0.05262667034417015,STRONG_UP,0.04151195142789543,0.014349947425101872,-0.06181674043213392,234179684.07794723,184479875.19366074,7379195.007746429,0.02055596565565221,0.7508878741755454,0.3888888888888889,0.8970065956367326,0.7407407407407407,0.8171660741493144,0.7047184170471842,0.7723577235772358,0.7035490312186216,0.8330796549974632,0.037924464571619965,0.7894469812278031,0.8801213270686994,0.5114155251141552,0.7774869852100336,0.789468646122533,0.7966650674018146,CONFIRMED,CONFIRMING,NORMAL,True,0.7774869852100336,CONFIRMED,42
9941,9941.TW,裕融,其他業,TWSE,上市,2001/09/17,ESVUFR,^TWII,其他業,TW,TWSE_ISIN,80.80000305175781,-0.0024690981264468004,0.0062266498256260405,0.019750126691023162,0.07661350702090974,80.80000152587891,80.60998497009277,77.96206385294596,0.001040320433474532,0.0009370035602252436,0.002357252414022293,-0.025331706097321827,-0.15647852005106389,2026-09-16,1,1.0258012495545978,0.020292588165566002,0.11188251613068624,0.05304987903810972,-0.027844981414665293,-0.3337386640203638,0.04165313678668535,STRONG_UP,0.033844953346358064,0.029939135645957737,0.11147531418125023,112050927.58903924,92201471.49983978,3688058.8599935914,0.00128911815287025,0.8046676813800101,0.8554033485540334,0.732623033992897,0.7275494672754946,0.7679024885728797,0.7549467275494672,0.7540650406504065,0.7825874175595685,0.7691527143581938,0.02636016943486863,0.6017250126839168,0.9882137379298885,0.9452054794520548,0.7774256821522603,0.7656616586901078,0.7259543478042136,PERSISTENT,PERSISTENT,NORMAL,True,0.7774256821522603,CONFIRMED,43
3034,3034.TW,聯詠,半導體業,TWSE,上市,2002/08/26,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,548.0,0.012939001848428777,0.009208103130755152,0.02621722846441954,0.05393212923840096,547.4,542.2,520.2938507080078,0.0014313195040122745,0.002153531628134523,0.010697159719660565,-0.0335097001763669,-0.05563510125228155,2026-09-16,1,0.8917997167270897,0.03271637122002085,0.0875,0.07835167231098959,-0.05924596050269304,0.12354226032080139,0.029278347519264787,STRONG_UP,0.04695356757856772,0.06681097546477854,0.043138789874826444,1792751727.85,1741794949.0,69671797.96000001,0.002653796014650267,0.8731608320649417,0.686960933536276,0.7524099441907661,0.763064434297311,0.7054342305738954,0.9355657026889903,0.7245934959349594,0.7814096727016213,0.9477422628107559,0.030250823712373087,0.6661593099949265,0.9465142014016972,0.7519025875190258,0.7770805900272328,0.761838930475934,0.736238377952144,PERSISTENT,PERSISTENT,NORMAL,True,0.7770805900272328,CONFIRMED,44
3455,3455.TWO,由田,光電業,TPEX,上櫃,2007/12/27,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,240.5,0.06651884700665178,0.03663793103448265,-0.0130554957033866,-0.05145796122482671,231.8,239.28363571166992,219.8944465637207,0.001698755414092753,0.0012946124927194495,0.005083357600750293,-0.12065813528336378,-0.2441076056700815,2026-09-16,1,0.6875324972097718,0.06638042139659023,0.026422967977509648,0.14540427946037196,-0.14905660377358487,-0.42489903378974425,-0.0023724538657413767,STRONG_UP,0.016415759446575917,-0.11854198326794818,-0.09400006105424497,463776370.825,340285314.75,13611412.59,0.0399018049603293,0.061390157280568236,0.3105022831050228,0.9497716894977168,0.7838660578386606,0.5510411376333164,0.5560629122272958,0.5233739837398373,0.4613481585097152,0.8756976154236428,0.04605125526356296,0.8533739218670725,0.9745832119962485,0.8792491121258245,0.6195962621094726,0.7639536979783519,0.7732238623124152,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7732238623124152,EARLY,45
2439,2439.TW,美律,通信網路業,TWSE,上市,2000/09/11,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,78.0,0.01827678268625399,0.04138849680864154,0.03771700991075244,-0.10584517946389282,77.11999969482422,77.61695175170898,79.45074234008788,-8.462162954962244e-05,-0.001914145003169728,0.004935110689689992,-0.03345721251977074,-0.2954213507289395,2026-09-16,1,0.6053560239295186,0.01785716381701794,0.19161588643792746,0.061021156908633314,-0.04949240323401116,-0.20726842045074273,0.11843725445353558,BEAR,0.04041525571200166,0.01590511943327999,-0.08464614644047697,113091849.09620133,85661866.80342484,3426474.6721369936,0.03195924433095343,0.7574835109081685,0.3272450532724505,0.939117199391172,0.5859969558599696,0.46673438293550024,0.441400304414003,0.8307926829268293,0.6281799009038384,0.7701674277016742,0.036438975853681665,0.771689497716895,0.97532444655155,0.8838153221714865,0.7845975760965719,0.7894045872089205,0.7725478551427413,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7725478551427413,EARLY,46
2881,2881.TW,富邦金,金融保險業,TWSE,上市,2001/12/19,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,153.0,0.013245033112582849,0.04081632653061229,0.19066147859922178,0.17614585276077932,151.0,144.5,132.35286343892415,0.007797035822353675,0.0034600974492128406,0.05882352941176472,-0.01607717041800638,-0.01607717041800638,2026-09-16,1,1.008649102787803,0.02847805788982259,0.47572815533980584,0.10661820589654848,-0.023255813953488413,1.352129832941995,0.8507274413937962,STRONG_UP,0.047267772138304354,0.1615470127750731,0.17395765509544614,2941734981.925,2747146893.0,109885875.72,-0.0068490431191931544,0.9492643328259767,0.9117199391171994,0.5925925925925926,0.9502790461694571,0.7623158963941087,0.9807204464738711,0.9664634146341463,0.8745268402859814,0.9599188229325215,0.006881018944536077,0.3150684931506849,0.7058823529411764,0.1641298833079655,0.766962121373952,0.7505719486251925,0.6794304115819683,PERSISTENT,PERSISTENT,NORMAL,True,0.766962121373952,CONFIRMED,47
4961,4961.TW,天鈺,半導體業,TWSE,上市,2018/10/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,181.0,0.014005602240896309,0.02259887005649719,0.08708708708708701,0.07279251893279093,176.0,169.125,165.55292536417645,0.0017188445806935926,0.0007806220110612677,0.07021433850702152,-0.021621621621621623,-0.021621621621621623,2026-09-16,1,2.2850137208462886,0.03295185477505919,0.27102803738317754,0.10594703756163677,-0.04225352112676062,0.628821458065684,0.22278152214401958,STRONG_UP,0.039478756163259465,0.11114884675190728,0.1017050828798115,135135512.275,103306104.5,4132244.18,0.000827098284725436,0.9208523592085236,0.8366311516996449,0.726027397260274,0.7864028411973617,0.9502285424073134,0.976154236428209,0.8795731707317073,0.86567930880756,0.7899543378995434,0.011691544475282645,0.3729071537290715,0.6489283074648924,0.1187214611872146,0.7666249566772807,0.7415523721900203,0.6904199845818977,PERSISTENT,PERSISTENT,NORMAL,True,0.7666249566772807,CONFIRMED,48
2889,2889.TW,國票金,金融保險業,TWSE,上市,2002/03/26,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,17.299999237060547,0.02670616293194228,0.03592805070120764,0.15910061986358293,0.2056196966923749,16.899999618530273,16.016028547286986,15.226530440648396,0.006058360742481827,0.0018827555862598324,0.08016785721770314,-0.0028819102772229543,-0.0028819102772229543,2026-09-16,1,1.048500566319093,0.025039614977941712,0.5602561353478975,0.06272409728659108,-0.018518483309132527,0.9158438447856946,1.4210981468406292,STRONG_UP,0.048905193964127625,0.12085607711969582,0.21316766336410098,294085370.53152543,290760429.28876686,11630417.171550674,-0.003847104264688095,0.9264332825976661,0.9381024860476915,0.6438356164383562,0.9213597158802638,0.7780599288979178,0.9923896499238964,0.9862804878048781,0.883613138575404,0.8467782851344495,0.01869117468420367,0.4728564180618975,0.5991607139114843,0.08929477422628107,0.7647120143472668,0.7493380630906309,0.7155998885228122,PERSISTENT,PERSISTENT,NORMAL,True,0.7647120143472668,CONFIRMED,49
2883,2883.TW,凱基金,金融保險業,TWSE,上市,2001/12/28,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,39.150001525878906,0.026212318741891893,0.06530616396949407,0.2878290137219306,0.3596138848111412,38.23000030517578,35.04250020980835,31.746048386891683,0.009523027426892995,0.004747308801839042,0.1172148474417607,-0.0012754907165158924,-0.0012754907165158924,2026-09-16,1,0.9417170992987077,0.02818828014244765,0.7028118934684524,0.07298979297350737,-0.017432622832348144,2.0844703162638876,2.771478666921154,STRONG_UP,0.05663321892824613,0.22815714515107777,0.347586468003506,1641720865.3763385,1658370659.42906,66334826.377162404,-0.0066510894609885796,0.9751395230847285,0.9726027397260274,0.5966514459665144,0.9644850329781837,0.7313357034027425,0.9939117199391172,0.9984756097560976,0.896623952218979,0.9416539827498731,-0.00040606735952330997,0.23997970573313038,0.4139257627911965,0.04058853373921867,0.764609514209302,0.7446449131648896,0.6637723757009305,PERSISTENT,PERSISTENT,NORMAL,True,0.764609514209302,CONFIRMED,50
2609,2609.TW,陽明,航運業,TWSE,上市,1992/04/20,ESVUFR,^TWII,航運業,TW,TWSE_ISIN,60.20000076293945,0.02380955006877805,0.02905984210152912,0.0203389959820246,0.2151767450330706,59.14000015258789,59.214999771118165,53.52342313130696,0.004943032516524139,0.0027011324118708397,0.01663431555566297,-0.10549780039917711,-0.10549780039917711,2026-09-16,1,0.5077309785565295,0.035476982851143625,0.04545455202254716,0.14768998333335093,-0.12868215871411703,0.059265458954292416,0.006259733599296486,STRONG_UP,0.060022964166117854,0.04178716416872175,0.21774111675780017,4905851359.733164,2486223382.8954697,99448935.31581879,0.02397509310602297,0.8315575849822425,0.9416539827498731,0.9112125824454591,0.9005580923389143,0.3702386998476384,0.8513444951801116,0.6463414634146342,0.8097503552404839,0.9710806697108066,0.04957617312393742,0.8812785388127854,0.9168284222216851,0.6448503297818367,0.7635017009731193,0.7686498243721616,0.7862312798670819,PERSISTENT,PERSISTENT,NORMAL,True,0.7635017009731193,CONFIRMED,51
3443,3443.TW,創意,半導體業,TWSE,上市,2006/11/03,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,6170.0,0.022369511184755497,0.04135021097046421,0.1652502360717658,0.264344262295082,6190.0,5929.75,4968.916666666667,0.00706281976453763,0.005067976084519814,0.04051604199165215,-0.06159695817490496,-0.06159695817490496,2026-09-16,1,0.6562724444504294,0.05973605001157675,0.25547445255474455,0.1698631818709029,-0.05703124999999998,1.0969413328982414,0.24853657590767386,STRONG_UP,0.04642884596380781,0.08585808342760726,0.3159006909614629,11044850156.5,10733894640.0,429355785.6,3.765195252275477e-05,0.8970065956367326,0.9690512430238457,0.7163876204972095,0.9396245560629122,0.5205688166582021,0.9279553526128869,0.891260162601626,0.8534609293820965,0.9923896499238964,0.024964325106905993,0.5809233891425672,0.7974197900417392,0.2993404363267377,0.7623231201729541,0.7599049004998899,0.7311206848609298,PERSISTENT,PERSISTENT,NORMAL,True,0.7623231201729541,CONFIRMED,52
2887,2887.TW,台新新光金,金融保險業,TWSE,上市,2002/02/18,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,44.400001525878906,0.02304147384427413,0.04716980962322137,0.2197802105670883,0.4610971327184208,43.230001068115236,40.23000030517578,36.339840189615884,0.008062644768321013,0.005954677483885238,0.10365401911683891,-0.007821194952426724,-0.007821194952426724,2026-09-16,1,1.1009545990704948,0.029601018764701406,0.606060746178077,0.08401486168589281,-0.020134228187919434,1.507928647734369,1.5854356686256434,STRONG_UP,0.04786369866210127,0.17167560098534218,0.4548472862397378,2352699938.5849776,1919074483.2518654,76762979.33007462,-0.007775243018550704,0.9533231861998985,0.9868087265347539,0.5743277524099442,0.9523084728564181,0.7983748095479939,0.9868087265347539,0.9883130081300813,0.8944222064253418,0.9553526128868595,0.004944798415765728,0.2907153729071537,0.48172990441580543,0.050735667174023336,0.7598187025706685,0.7426691576448539,0.6723757801962393,PERSISTENT,PERSISTENT,NORMAL,True,0.7598187025706685,CONFIRMED,53
3675,3675.TWO,德微,半導體業,TPEX,上櫃,2012/06/29,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,295.5,0.0985130111524164,0.10391864313101085,0.08395633476678799,-0.27430043371348534,273.11528930664065,271.0127807617188,292.05274556477866,-0.0003643149379070258,-0.0038037065349125414,0.09035448132540669,0.0,-0.34702851004787516,2026-09-16,1,1.7524205162370554,0.05152503357504747,0.1492454238579271,0.17843420080291106,-0.08480565873448243,0.231686134360868,0.07022251738425066,REBOUND,0.029596855388303145,-0.008724251206147726,-0.27962045880114306,250550354.8,192866145.25,7714645.8100000005,0.08292955943931385,0.5981735159817352,0.056823947234906136,0.9807204464738711,0.5301877219685439,0.9156932453021839,0.3084728564180619,0.7931910569105691,0.5627707234734315,0.8381532217148655,0.031777918189840076,0.693556570268899,0.5482275933729666,0.0669710806697108,0.7166458920767158,0.7541238112337613,0.7588833349990902,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7588833349990902,EARLY,54
5880,5880.TW,合庫金,金融保險業,TWSE,上市,2011/12/01,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,27.350000381469727,0.012962977091471428,0.018621973664666003,0.10060362018602675,0.18619148891992476,27.17000045776367,26.102499961853027,24.852881336212157,0.004976326076254176,0.0025244283296918853,0.047792373199495586,-0.0072594867923545525,-0.0072594867923545525,2026-09-16,1,1.0284757417278596,0.019456793891550958,0.6097557571658118,0.042799119297133884,-0.016393469961101248,0.7165148809224572,1.4332920304801802,STRONG_UP,0.03943153123831955,0.07768814231800603,0.21532730278918055,501705271.55641997,405731805.9455824,16229272.237823296,-0.006528931381840686,0.8878741755454084,0.9396245560629122,0.5976661593099949,0.9010654490106544,0.7694261046216353,0.9883307965499746,0.9872967479674797,0.8641552888104082,0.8787417554540842,0.020009495658818044,0.49974632166412986,0.7610381340025221,0.22780314561136478,0.7582172822271461,0.748880952705175,0.7142548266208548,PERSISTENT,PERSISTENT,NORMAL,True,0.7582172822271461,CONFIRMED,55
5434,5434.TW,崇越,電子通路業,TWSE,上市,2003/08/25,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN,537.0,0.0,0.0037383177570093906,0.013207547169811429,0.12531711148235658,533.4,530.45,525.6318806966145,0.0008584947019881294,0.0025587128025552127,0.012348006409652168,-0.02893309222423146,-0.10797342192691028,2026-09-16,1,1.2711202847712546,0.03139132748071296,0.047619047619047616,0.08405140878169765,-0.03917910447761197,-0.025431957639038383,0.007482692160979209,STRONG_UP,0.04324344958695958,-0.03340924547232427,0.1342203399808669,291887409.15,268249272.0,10729970.88,0.0004364309645565334,0.3982749873160832,0.8787417554540842,0.7204464738711314,0.7097919837645865,0.8435754189944135,0.8488077118214105,0.6498983739837398,0.6885914178569223,0.8457635717909691,0.05159576095504065,0.8929477422628107,0.9382599679517392,0.7250126839167935,0.6598724779848754,0.72651250069218,0.7580459939666103,EARLY,PRE_CONFIRMATION,NORMAL,True,0.7580459939666103,EARLY,56
