ticker,name,theme,region,benchmark,universe_layer,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,rs_5d_vs_local,rs_5d_vs_global,rs_20d_vs_local,rs_20d_vs_global,rs_60d_vs_local,rs_60d_vs_global,local_benchmark,global_benchmark,local_rs_status,global_rs_basis,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,raw_leader_state
EWG,Germany ETF,Market_EU,US,SPY,CORE,42.869998931884766,0.0058657908555921345,-0.023907087450722453,-0.024795272413299374,0.02633465314977368,43.19799957275391,43.8564998626709,42.61416664123535,-0.0003573447959751025,0.0007775416736053939,-0.022493836349804286,-0.044147148486054166,-0.044147148486054166,2026-09-11,1,0.6873797085510036,0.00903062132024681,0.20147849282294963,0.033545536854877094,-0.04418033671140931,-0.2381162541064803,-0.14892336159585728,PULLBACK,-0.01242189651070591,-0.007324676987059964,0.005105419442341441,-0.01242189651070591,-0.01242189651070591,-0.007324676987059964,-0.007324676987059964,0.005105419442341441,0.005105419442341441,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.01770826934739761,0.6036866359447005,0.5944700460829493,0.2995391705069124,0.5668202764976958,0.1889400921658986,0.8940092165898618,0.3870967741935484,0.5184331797235023,WEAKENING
GS,Goldman Sachs,Financials,US,SPY,CORE,1029.1800537109375,0.009227604263177813,-0.008430240524123889,-0.008065558872967782,-0.051756659348213385,1030.5740234375,1028.382861328125,1042.860629272461,-0.0004610642333542371,-1.4401951255786802e-05,0.0007751902650174891,-0.027549442841267258,-0.10378723774589083,2026-09-11,1,0.6566355192953731,0.021487464791606695,0.03443161516791151,0.07170983048653841,-0.04855111196992423,-0.17114835915119775,-0.003872693846073076,BEAR,0.0030549504158926544,0.009405036553271628,-0.07298589305564562,0.0030549504158926544,0.0030549504158926544,0.009405036553271628,0.009405036553271628,-0.07298589305564562,-0.07298589305564562,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.006413850805881943,0.6820276497695853,0.3686635944700461,0.42857142857142855,0.543778801843318,0.15207373271889402,0.7050691244239631,0.6774193548387096,0.5163594470046083,NEUTRAL
NVT,nVent Electric,Power_Grid,US,SPY,CORE,162.3800048828125,0.04646521105205603,0.06765736598520977,-0.04487965337659394,-0.028355165905943003,158.93800048828126,156.67400054931642,158.96367619832355,-0.0030410494380963345,-0.0013841552215238017,0.03641959938145578,-0.08456421009746773,-0.11939422195833216,2026-09-11,1,0.6865278522146092,0.03900904218742399,0.09258563549619345,0.14128669517427062,-0.16878281433849096,-0.44449247844792467,-0.02940978429423643,REBOUND,0.07914255692522632,-0.027409057950354532,-0.04958439961337524,0.07914255692522632,0.07914255692522632,-0.027409057950354532,-0.027409057950354532,-0.04958439961337524,-0.04958439961337524,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.07887727932935826,0.4838709677419355,0.423963133640553,0.9262672811059908,0.2672811059907834,0.18433179723502305,0.6497695852534562,0.6082949308755761,0.5156682027649769,NEUTRAL
FXI,China Large-Cap ETF,Market_CN,US,SPY,CORE,34.4900016784668,0.004075784878161848,-0.024052022367035852,-0.010613853281887131,-0.0020254540521609243,34.854000091552734,35.27649993896485,34.557166767120364,-0.0011541866259070078,0.00019262676553736863,-0.022295246463193474,-0.04512727856088328,-0.16366281467383947,2026-09-11,1,0.83087962979349,0.012053197699097585,0.07724395960406827,0.04248426727936369,-0.04264221149518799,-0.1463991103189325,-0.01929787440509381,BEAR,-0.01256683142701931,0.006856742144352279,-0.023254687759593162,-0.01256683142701931,-0.01256683142701931,0.006856742144352279,0.006856742144352279,-0.023254687759593162,-0.023254687759593162,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.02139855904656407,0.6774193548387096,0.5069124423963134,0.25806451612903225,0.4700460829493088,0.4009216589861751,0.5483870967741935,0.631336405529954,0.5145161290322581,NEUTRAL
FTNT,Fortinet,Cybersecurity,US,SPY,CORE,156.07000732421875,-0.01750077854882337,-0.001854651349455283,-0.05663681684546673,0.06155626981880724,157.18000183105468,158.12849960327148,157.43233286539714,-0.0014924822502933844,0.0019056078278917774,-0.013017844880696905,-0.10247853314151256,-0.10247853314151256,2026-09-11,1,0.6372019953435428,0.045153737924775735,0.11737437922158946,0.15049191297601716,-0.10556780658658993,-0.6253777704352845,-0.0441732122800706,BEAR,0.00963053959056126,-0.03916622141922732,0.040327036111375,0.00963053959056126,0.00963053959056126,-0.03916622141922732,-0.03916622141922732,0.040327036111375,0.040327036111375,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.0123045528619114,0.41013824884792627,0.6543778801843319,0.6405529953917051,0.4377880184331797,0.11981566820276497,0.7142857142857143,0.5668202764976958,0.5133640552995392,WEAKENING
RSP,S&P Equal Weight,Factor_Breadth,US,SPY,CORE,214.8699951171875,0.007974841501358299,-0.02354014025326745,-0.0352893672209581,0.016647739209725065,215.68199768066407,219.46799926757814,216.22339528401693,-0.0006123294817149697,0.0009179244556847021,-0.02095068149222379,-0.03835484797072586,-0.03835484797072586,2026-09-11,1,0.9305369168616074,0.007732258559323719,0.3169350794778794,0.02856250999565192,-0.04309380041926225,-0.3237806918209899,-0.39157757517112607,BEAR,-0.012054949313250907,-0.01781877179471869,-0.0045814944977071725,-0.012054949313250907,-0.012054949313250907,-0.01781877179471869,-0.01781877179471869,-0.0045814944977071725,-0.0045814944977071725,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.014717798448027924,0.5391705069124424,0.5529953917050692,0.3317972350230415,0.5345622119815668,0.5529953917050692,0.9078341013824884,0.17972350230414746,0.5126728110599079,WEAKENING
FEZ,Eurozone ETF,Market_EU,US,SPY,CORE,69.69999694824219,0.009559617960062994,-0.012608010140534809,-0.03248200912752619,0.013945960872198127,69.91199951171875,70.94549903869628,69.57531674702962,-0.0009643516809445028,0.0009931426410505846,-0.017555759101430146,-0.036760691537761625,-0.036760691537761625,2026-09-11,1,0.7936666538565005,0.008434109158923562,0.33238616351792305,0.02675366135760191,-0.042441021128344136,-0.30038086423558474,-0.4035548724692518,PULLBACK,-0.0011228192005182658,-0.01501141370128678,-0.007283272835234111,-0.0011228192005182658,-0.0011228192005182658,-0.01501141370128678,-0.01501141370128678,-0.007283272835234111,-0.007283272835234111,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.004487507858653261,0.5529953917050692,0.5391705069124424,0.45622119815668205,0.511520737327189,0.3317972350230415,0.9124423963133641,0.16589861751152074,0.5066820276497697,WEAKENING
IWM,Russell 2000,Factor_SmallCap,US,SPY,CORE,288.8900146484375,0.004136261351806558,-0.021342144858782164,-0.04813833723743821,-0.010921569674335996,291.58201293945314,296.60150451660155,296.4528350830078,-0.0012661548700380566,0.000489969456974218,-0.025999496802054933,-0.05337826337996532,-0.05337826337996532,2026-09-11,1,1.4525062378295495,0.01054281968083151,0.34063887042858426,0.03638427365833115,-0.056999522565793215,-0.42021077048867117,-0.4506834181947864,BEAR,-0.00985695391876562,-0.0306677418111988,-0.032150803381768234,-0.00985695391876562,-0.00985695391876562,-0.0306677418111988,-0.0306677418111988,-0.032150803381768234,-0.032150803381768234,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.009307560549422611,0.45622119815668205,0.47465437788018433,0.3824884792626728,0.4608294930875576,0.9308755760368663,0.8755760368663594,0.1336405529953917,0.5064516129032259,WEAKENING
PWR,Quanta Services,Power_Grid,US,SPY,CORE,650.5800170898438,0.05147647217121132,0.049221074817628274,-0.03299743042348113,-0.0953865328721849,631.9499877929687,637.7175048828125,657.0525349934895,-0.003930427372998811,-0.002011114105060424,0.020169608186300092,-0.1024006235556465,-0.17504989035500063,2026-09-11,1,0.9109213761592225,0.0324359041147405,0.07525940155404016,0.12224002131115937,-0.16559370042757815,-0.37789176880145514,-0.020315497656621894,BEAR,0.06070626575764482,-0.015526834997241723,-0.11661576657961714,0.06070626575764482,0.06070626575764482,-0.015526834997241723,-0.015526834997241723,-0.11661576657961714,-0.11661576657961714,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.05747043242349856,0.5483870967741935,0.2534562211981567,0.8894009216589862,0.19815668202764977,0.5161290322580645,0.511520737327189,0.6267281105990783,0.5064516129032258,WEAKENING
SMH,Semiconductor ETF,Semiconductor,US,SPY,CORE,568.530029296875,0.01472477969695496,0.028827460033899577,-0.034950376817912576,-0.07706164075182631,568.7680053710938,563.4459991455078,580.09566599528,-0.001113818631563937,-0.0012563638010034575,0.009023100987632038,-0.05303390589014623,-0.15375911341447912,2026-09-11,1,0.7752813009778806,0.02424046645788056,0.12059950479794025,0.08728332036908731,-0.0822294275402351,-0.36596223783195186,-0.048290992126766887,BEAR,0.04031265097391612,-0.017479781391673166,-0.09829087445925855,0.04031265097391612,0.04031265097391612,-0.017479781391673166,-0.017479781391673166,-0.09829087445925855,-0.09829087445925855,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.03756505423837772,0.543778801843318,0.2903225806451613,0.7972350230414746,0.4792626728110599,0.2995391705069124,0.5668202764976958,0.5576036866359447,0.5039170506912443,WEAKENING
MTUM,US Momentum ETF,Factor_Momentum,US,SPY,CORE,307.0400085449219,0.012831979966213769,0.025449184341268527,-0.028446635664651776,-0.058303879649637014,306.6059997558594,305.2274993896484,312.0771672566732,-0.001075716120254959,-0.0007041268932505931,0.005938223649238239,-0.05246265754755797,-0.11154833242128226,2026-09-11,1,0.5768555840343731,0.016112374338876106,0.14249435747807082,0.05974912375774362,-0.0793306353572576,-0.2889762744139484,-0.06784174924275753,BEAR,0.03693437528128507,-0.010976040238412366,-0.07953311335706925,0.03693437528128507,0.03693437528128507,-0.010976040238412366,-0.010976040238412366,-0.07953311335706925,-0.07953311335706925,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.03256084325743147,0.5852534562211982,0.34101382488479265,0.7649769585253456,0.48847926267281105,0.07834101382488479,0.6774193548387096,0.4976958525345622,0.5034562211981567,WEAKENING
6273.T,SMC,Industrials,JP,^N225,CORE,68160.0,0.007092198581560183,0.015192135835567555,-0.10820358497972005,-0.06115702479338847,67594.0,70071.0,71787.66666666667,-0.005877512834307197,0.0009965752730904571,-0.027272338057113488,-0.1257054899948692,-0.21474654377880187,2026-09-11,1,1.1761760797981937,0.03399564050972502,0.34645999162128194,0.10417462519958526,-0.15410385259631487,-0.9714419990121472,-0.35985935225246884,BEAR,0.030719465041584737,-0.0397681725136555,0.023116516562576517,0.030719465041584737,0.0284950387466415,-0.0397681725136555,-0.1011121021038266,0.023116516562576517,0.00740976016425221,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.04224303208049757,0.4055299539170507,0.6221198156682027,0.8248847926267281,0.09216589861751152,0.8110599078341014,0.42857142857142855,0.20276497695852536,0.5029953917050691,WEAKENING
SAN.PA,Sanofi,Biotech,EU,^STOXX,CORE,73.26000213623047,-0.004213640884594971,-0.03946498805975196,-0.04147583614140904,-0.0010907309197508708,74.40599975585937,76.70549964904785,75.92999992370605,0.0003333991159422997,0.00027608943201041147,-0.044918519905112864,-0.07686489953637199,-0.15133340945198903,2026-09-11,1,0.952327816294847,0.01714542050746734,0.24069817288642237,0.04523733000073688,-0.07195338395627493,-0.3648750540196438,-0.22068406729599602,BEAR,-0.024059040784876307,-0.01092548278484573,-0.004166916518581032,-0.024059040784876307,-0.027979797119735417,-0.01092548278484573,-0.02400524071516963,-0.004166916518581032,-0.05295010880277451,^STOXX,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.0290960290243997,0.5898617511520737,0.5576036866359447,0.22580645161290322,0.631336405529954,0.5944700460829493,0.576036866359447,0.29493087557603687,0.5025345622119817,WEAKENING
005930.KS,Samsung Electronics,Memory,KR,^KS11,CORE,259500.0,-0.03531598513011147,0.015655577299412915,-0.03171641791044777,-0.2502563023749558,267500.0,262800.0,272672.2625,0.004379213147480389,-0.0034757236923167265,-0.01255707762557079,-0.09895833333333337,-0.3063119300858159,2026-09-11,1,0.6991999117968768,0.041288191577208914,0.05466237942122187,0.1884642450827631,-0.11190053285968027,-0.4689729888742306,-0.009199065153931927,BEAR,-0.017646830821967274,-0.045890129293505555,-0.029782801380902946,-0.017646830821967274,0.04948519094001658,-0.045890129293505555,0.026270617378499672,-0.029782801380902946,-0.22750349706538675,^KS11,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.023584681777024857,0.3824884792626728,0.48847926267281105,0.7096774193548387,0.8755760368663594,0.2119815668202765,0.271889400921659,0.6682027649769585,0.5025345622119816,WEAKENING
