code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,avg_turnover20_twd,median_turnover20_twd,liquidity_capacity_2pct_2d_twd,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,r_turnover,rs_acceleration,r_rs_accel,extension_quality,r_extension,taiwan_candidate_score_v1,taiwan_early_score_v2,taiwan_early_score_v3,trend_stage,reaction_state,extension_risk,shadow_reason,shadow_priority_score
8101,8101.TW,華冠,通信網路業,TWSE,上市,2004/07/01,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,12.25,0.03813557643994514,0.042553191489361764,0.11363636363636354,-0.1373239320744788,12.070000076293946,12.337499952316284,12.587499984105428,0.002779038988551721,-0.003788735249263658,-0.007092194744029667,-0.1373239320744788,-0.35863875626491615,2026-09-16,1,0.3026742966864997,0.03673470611127403,0.129533658274334,0.2227290067712022,-0.18309855371258366,0.7651462453459639,0.06608808663135411,BEAR,0.021292683812933033,0.17552386582539348,-0.09510780295775301,149466.989331913,55512.80012798309,2220.512005119324,0.01414410058027088,0.9558599695585996,0.3074581430745814,0.8665651953323186,0.8401826484018264,0.14728288471305231,0.2815829528158295,0.7891260162601627,0.6362588505235012,0.0289193302891933,-0.022588282643415336,0.12582445459157787,0.9645390262798517,0.8310502283105022,0.74893603865383,0.6840037042562851,0.5833855566649918,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5833855566649918
6118,6118.TWO,建達,電子通路業,TPEX,上櫃,2001/10/25,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN,15.100000381469727,0.0,0.0,-0.013071882795547274,-0.12968299426685093,15.04000015258789,15.21500005722046,15.854999955495199,-0.0012439788720150166,-0.0023314316939228893,-0.0075583092552246045,-0.05031441863232544,-0.36286920272668755,2026-09-16,1,1.2431231820909079,0.01844844573014937,0.11764669583407897,0.029181599006249215,-0.03236245994644982,-0.20581709767842288,-0.05269977902503382,BEAR,0.027266043540421392,-0.007776433005155736,-0.1120640227735642,1198794.6692092896,1071675.9865522385,42867.03946208954,0.0032679706988868185,0.6093353627600203,0.27295788939624555,0.7605276509386099,0.3729071537290715,0.8379888268156425,0.2734652460679858,0.36128048780487804,0.5055687376518035,0.20953830542871638,0.029210151791710326,0.6458650431253171,0.962208453723877,0.8229325215626585,0.5981148483298051,0.561460455672865,0.5829195160111852,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5829195160111852
3402,3402.TWO,漢科,其他電子業,TPEX,上櫃,2007/01/09,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN,125.0,0.016260162601626105,-0.007936507936507908,0.024590163934426146,-0.07819934704286757,123.8,122.4,130.16874821980795,-0.0009834153669770309,-0.001549121866643741,0.0212418300653594,-0.015748031496062964,-0.19484702093397743,2026-09-16,1,0.5059222409716305,0.023714285714285716,0.10714285714285714,0.06379530263113449,-0.024390243902439046,0.06809538796338976,0.04129865856706268,BEAR,0.03792658599941934,-0.004476153248092807,-0.04943167103868562,20836353.7,19750344.0,790013.76,-0.014084048920114445,0.6390157280568239,0.41755454084221205,0.46626078132927445,0.4119736174530695,0.3687150837988827,0.6661593099949265,0.7515243902439024,0.5330411975311177,0.5895484525621512,0.03904562431144254,0.8001014713343481,0.893790849673203,0.5555555555555556,0.5577750673013223,0.5409372837693773,0.5828131190517027,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5828131190517027
8421,8421.TWO,旭源,其他業,TPEX,上櫃,2012/11/23,ESVUFR,^TWII,其他業,TW,TWSE_ISIN,12.850000381469727,0.015810337468032953,-0.003875909964270452,-0.02281363085652144,-0.01908396890992703,12.6,13.107500028610229,13.884583568572998,-0.0035350288247870533,-1.17010577596629e-06,-0.019645214310772263,-0.08214282989501953,-0.2821228684179822,2026-09-16,1,1.1266946349796618,0.03362978378979327,0.08108094175674171,0.0796852806285707,-0.10507244849450414,-0.2866852977128633,-0.023213203996350146,BEAR,0.02990793039472095,-0.046142834966437674,0.012359162711282679,1988100.4220562459,1349748.146885872,53989.92587543488,0.0018274977498599076,0.3181126331811263,0.5809233891425672,0.741248097412481,0.14967021816336884,0.8070086338242762,0.471841704718417,0.43089430894308944,0.4928415373005824,0.27752409944190765,0.04144363913633037,0.823947234906139,0.9017739284461387,0.5895484525621512,0.5036123482050384,0.5199566577668555,0.5827853568301019,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5827853568301019
5529,5529.TWO,鉅陞,建材營造業,TPEX,上櫃,1996/01/12,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN,24.450000762939453,-0.010121457177244553,-0.02199996948242189,0.16706443305679963,0.15602842571769737,24.25,23.125,21.97500006357829,0.007321259741524609,0.0005975450448224956,0.05729733028927364,-0.06500951741453087,-0.17013078806760384,2026-09-16,1,0.6151759621402008,0.04236051230569144,0.44303767518019604,0.10758693472480971,-0.048000030517578174,1.2613856405655532,0.6879630711303633,STRONG_UP,0.021844983863936185,0.17452145359847826,0.1928821347056987,3592322.004953289,2341076.7032489777,93643.06812995911,-0.0637660777466218,0.954337899543379,0.9294774226281075,0.08878741755454084,0.9431760527650939,0.4779075672930422,0.7245053272450532,0.9583333333333334,0.7481903001082997,0.3622526636225266,-0.02178537953568338,0.1278538812785388,0.7135133485536318,0.17300862506341957,0.5822529586572596,0.5090128521123585,0.4554645263893753,PERSISTENT,PERSISTENT,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5822529586572596
5016,5016.TWO,松和,鋼鐵工業,TPEX,上櫃,2001/03/05,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN,24.549999237060547,0.00821350523439901,0.0,-0.006072936082818781,0.016396401916922487,24.470000076293946,24.64499988555908,24.326600742340087,0.00019550653880249074,0.00028687369741509425,-0.003854763600717237,-0.03155823007379366,-0.2569078877589599,2026-09-16,1,0.5071197605993051,0.008874010545523923,0.06976822584451277,0.030782671094951156,-0.02988047763352597,-0.08791719489341326,-0.013764171889387614,PULLBACK,0.025698360197430214,-0.010598586657491693,0.06699699663736391,246083.37314987183,233175.0020980835,9327.00008392334,0.0015182340207046952,0.5778792491121258,0.7635717909690513,0.7366818873668188,0.6341958396752917,0.3697308278313865,0.5276509386098427,0.45426829268292684,0.6062710434568093,0.0517503805175038,0.028348006861803138,0.6321664129883308,0.9807261819964138,0.9101978691019786,0.5845999528874561,0.562868923077158,0.5816572841913626,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5816572841913626
2852,2852.TW,第一保,金融保險業,TWSE,上市,2000/11/28,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,27.850000381469727,0.0036036173502604907,-0.00713008417221539,0.0072333007485980705,0.058935406440050464,27.9,28.42250003814697,27.331666660308837,0.001692258973910052,0.0013920289205427232,-0.020142480637131532,-0.08085805007526792,-0.08085805007526792,2026-09-16,1,0.22206622856846112,0.012310841918350668,0.03389846946428664,0.0858569485412357,-0.07653907805175475,0.014533884299718476,0.0028558879475502072,PULLBACK,0.0231497930889496,0.010149061119409719,0.10184347544517813,18968167.409828566,9792604.303836823,391704.1721534729,-0.008938409359364907,0.7311009639776763,0.8366311516996449,0.5494672754946728,0.7823439878234398,0.08024377856780092,0.8975139523084729,0.6234756097560976,0.6708792955041302,0.5748351090816844,0.02061252780909717,0.5093860984271943,0.8992875968143423,0.5819381024860477,0.5814764759622362,0.5617623822744956,0.5471537971190094,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5814764759622362
4205,4205.TWO,中華食,食品工業,TPEX,上櫃,1999/01/31,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN,69.0,0.001451356631444023,-0.0028901294373144815,0.0,-0.009687337563894505,68.96000061035156,69.38500022888184,69.68176256815592,-0.000434747059982728,1.3136321350620033e-05,-0.00554875301018698,-0.014285714285714235,-0.195646058593124,2026-09-16,1,0.5539177370614049,0.004037237068634349,0.0,0.016204862779815494,-0.01432664693808805,-0.037070715465987246,0.0,BEAR,0.02807292581007992,-0.005925406496224639,0.023560890279842095,1125498.9870998382,811301.3143539429,32452.052574157715,-0.0028901294373144815,0.624048706240487,0.6103500761035008,0.6600710299340437,0.512937595129376,0.4154393092940579,0.6646372399797057,0.5673272357723578,0.5931269842884782,0.2009132420091324,0.029554277434136078,0.6529680365296804,0.9722562349490651,0.8670725520040589,0.5928835536292858,0.5651362675234339,0.5809606718433904,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5809606718433904
6895,6895.TWO,宏碩系統,半導體業,TPEX,上櫃,2023/08/22,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,144.0,-0.013698630136986356,-0.06796116504854366,0.19999999999999996,-0.09148264984227128,149.8,149.175,134.75,0.012121638639109356,-0.0009103375072626829,-0.03469079939668185,-0.1504424778761062,-0.511258328842167,2026-09-16,1,0.5527085245840491,0.04439484126984127,0.26666666666666666,0.16543516379074527,-0.14029850746268657,1.4259699101791468,0.32238208680225505,PULLBACK,-0.0024586770166782346,0.18736058144578482,-0.054828096549659144,11062214.85,7123883.75,284955.35000000003,-0.11796116504854365,0.9614408929477423,0.40537798072044645,0.0213089802130898,0.9776763064434297,0.4139156932453022,0.059868087265347536,0.9100609756097561,0.5607842726693718,0.504312531709792,-0.04929882237812444,0.059868087265347536,0.8265460030165908,0.3693556570268899,0.5809380110218239,0.5093177721310788,0.4310394823561719,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5809380110218239
1419,1419.TW,新紡,紡織纖維,TWSE,上市,1977/03/14,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN,65.5,-0.006069825745327551,-0.035346118879897026,0.03312300352648889,0.01123067976667258,66.3,66.55500030517578,65.35036691029866,0.0017595498477813675,0.0006912459243403186,-0.01585155586114151,-0.04518948313520077,-0.16648563671680694,2026-09-16,1,0.6847633206527293,0.02126498622748688,0.11999996512275266,0.07077161243564552,-0.04099565046338238,0.2299791415234511,0.05616318649732381,PULLBACK,0.010141272248267774,0.03331914637204747,0.07026396730967932,6222188.801106644,4275929.548988342,171037.1819595337,-0.04362686976151925,0.8143074581430746,0.7711821410451547,0.1659056316590563,0.7864028411973617,0.5485017775520569,0.732623033992897,0.7759146341463414,0.6670433661825238,0.4408929477422628,0.0018114856552559067,0.2663622526636225,0.9207422206942925,0.656519533231862,0.5807078889578884,0.5263022000665247,0.477613013260273,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5807078889578884
1236,1236.TW,宏亞,食品工業,TWSE,上市,2001/09/17,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN,25.549999237060547,0.0,-0.026666695731026757,0.007889501088016448,0.05659859152874347,25.85,25.82750005722046,24.805384890238443,0.0014797213336371073,0.0014034431328280635,-0.010744393361537652,-0.028517111093415592,-0.05016579302974977,2026-09-16,1,0.8017010806838417,0.01579535331253625,0.09523753298123079,0.02329895191268398,-0.026666695731026757,0.009054543832180434,0.03224937425903576,PULLBACK,0.007178257615331307,0.0014293436331294096,0.1012652263629289,1680684.2020377158,1417275.7294006348,56691.02917602539,-0.02863907100303087,0.6788432267884322,0.8346017250126839,0.27904616945712835,0.7671232876712328,0.6409344845099035,0.9426686960933536,0.7327235772357723,0.6868330816692403,0.25469304921359714,0.006820921707048955,0.3145611364789447,0.9462780331923117,0.7508878741755454,0.5807041202654711,0.5466147790866711,0.5086594728783578,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5807041202654711
7730,7730.TW,暉盛-創,半導體業,TWSE,上市臺灣創新板,2025/11/04,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,169.0,0.0,-0.03428571428571425,0.09151627613797264,-0.0221211462237193,170.2,172.0675422668457,164.36408386230468,0.004836616748051071,-9.933250222685113e-05,-0.017827547406288224,-0.12435233160621761,-0.2700904220736895,2026-09-16,1,0.372860442238498,0.04459002535925613,0.1821312986274051,0.1471304041687039,-0.1063829787234043,0.5225680715928251,0.1132871095728194,PULLBACK,0.01355509827389434,0.13223024045237142,-0.0014874722353989123,20347476.970380403,12768372.5,510734.9,-0.05716478332020741,0.9320142059868087,0.541349568746829,0.10451547437848807,0.898021308980213,0.21838496698831894,0.4946727549467275,0.8267276422764228,0.6007314537220094,0.5859969558599696,-0.019502461839198515,0.13597158802638254,0.9108622629685589,0.6184677828513445,0.5806644919222544,0.5150247197996474,0.43543364463661266,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5806644919222544
6215,6215.TW,和椿,其他電子業,TWSE,上市,2007/12/31,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN,97.30000305175781,0.016718977581378303,-0.001026678362982647,-0.020140986289371443,-0.07760021825192476,97.57999877929687,97.83499946594239,100.16301549275717,-0.002957527715220518,-0.0021952574144432292,-0.005468354035927714,-0.07772508955679802,-0.28814793617010914,2026-09-16,1,0.3181714398908889,0.037145796884801026,0.07692303177875708,0.07191221545739086,-0.047761224395600155,-0.3339478992470325,-0.0215444026934592,BEAR,0.03489096250657964,-0.06161904045752942,-0.0709135007455145,68341857.38021508,53854193.221149445,2154167.7288459777,0.004008568209360214,0.23845763571790968,0.36732623033992895,0.7691527143581938,0.18670725520040587,0.1665820213306247,0.4627092846270928,0.4339430894308943,0.37344672721009403,0.7255200405885337,0.05029572262096199,0.8843226788432268,0.9726582298203614,0.8691019786910198,0.4852834511709409,0.5433580790062604,0.5803367236214738,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5803367236214738
6556,6556.TWO,勝品,光電業,TPEX,上櫃,2017/10/31,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,61.29999923706055,0.014900623980879102,0.0049180202796810235,0.04786323482154775,-0.11681754767486652,61.00000076293945,60.8350004196167,63.709747823079425,0.0006659134707278026,-0.001933171270116002,0.007643606710552531,-0.01920001220703127,-0.1403377008700203,2026-09-16,1,0.4901660437473194,0.012701004033489005,0.29166674945094156,0.05874743043517696,-0.025806427001953125,0.26845314192194614,0.23762935698118418,BEAR,0.017558308799964673,0.03332454665052942,-0.07587218574248511,497091.1532821655,402147.50995635986,16085.900398254395,-0.007047788425705914,0.8148148148148148,0.3515981735159817,0.5910705225773719,0.6960933536276002,0.35246317927882176,0.7843734145104008,0.885670731707317,0.6345439847059198,0.1080669710806697,0.009227172137332318,0.34601725012683915,0.9617819664472373,0.8209030948756976,0.6802140512810148,0.6312961672676997,0.5802140512810148,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5802140512810148
6160,6160.TWO,欣技,電腦及週邊設備業,TPEX,上櫃,2002/03/01,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN,14.550000190734863,0.017482517249333807,0.006920441715549952,0.0430107806217479,-0.14912281484497214,14.44000015258789,14.880000019073487,15.065000025431315,0.001254667782854438,-0.0023021025870451945,-0.022177407790028414,-0.13392852074434736,-0.39121337142391077,2026-09-16,1,0.20141625522791443,0.025282275655470365,0.12244901931170427,0.12715575436749718,-0.109375,0.23637939168623534,0.041418714655591785,BEAR,0.026900548454379614,0.016952431804397428,-0.0918438601847289,1835105.201220131,712263.5592646599,28490.542370586394,-0.0038322534398870234,0.7595129375951294,0.31557584982242515,0.6448503297818367,0.7473363774733638,0.0675469781615033,0.2161339421613394,0.7520325203252033,0.528025935642684,0.26686960933536275,0.022662440503280257,0.5438863521055302,0.8891129610498579,0.541349568746829,0.6124884469344635,0.581140301261226,0.5796624702728703,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5796624702728703
6220,6220.TWO,岳豐,電子零組件業,TPEX,上櫃,2003/01/09,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN,25.399999618530273,-0.001964681450304373,-0.009746588838909442,-0.005870826732264578,-0.33015662473642704,25.5,25.704999923706055,28.355480416615805,-0.00042720903059536913,-0.0047217427424952295,-0.011865407744837242,-0.048689180047276515,-0.4425174071685888,2026-09-16,1,1.072522755889996,0.02010687159901524,0.0422534454532804,0.041534897341511647,-0.024952001442116734,-0.2788643686637353,-0.005972391241460419,BEAR,0.027985593334830527,-0.004476153248092807,-0.3014961040734594,3770908.3878875733,3119449.9549865723,124777.99819946289,-0.008278882155843298,0.6390157280568239,0.04211060375443937,0.5606291222729579,0.5154743784880771,0.787201625190452,0.1263318112633181,0.4954268292682927,0.4447138855270516,0.3698630136986301,0.02910463164685373,0.6448503297818367,0.9406729612758138,0.7361745306950787,0.5894239961555551,0.5586905177305882,0.5795559088902076,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5795559088902076
6281,6281.TW,全國電,電子通路業,TWSE,上市,2005/12/08,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN,50.900001525878906,-0.005859360011527537,-0.011650455808176585,-0.003913834720434939,-0.005859360011527537,51.2,51.41999988555908,51.50666650136312,-0.00015782527910338944,2.96760443734866e-06,-0.0101127646992899,-0.01737447344473575,-0.2253734859891865,2026-09-16,1,1.4280028790380626,0.0058939105206735065,0.07142759828992291,0.016206008381542212,-0.01737447344473575,-0.0434009209357655,-0.017250133876444175,BEAR,0.029953888035032072,-0.004476153248092807,0.04281929967747644,1517651.5075666427,1471969.2602996826,58878.77041198731,-0.01067199712806785,0.6390157280568239,0.6844241501775749,0.5215626585489599,0.5672247590055809,0.8781107160995429,0.5961440892947742,0.44613821138211385,0.6236349384102662,0.23997970573313038,0.031072926347055274,0.6818873668188736,0.9494361765035505,0.7635717909690513,0.5803111644191016,0.541253285541226,0.579068140573338,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.579068140573338
6242,6242.TWO,立康,生技醫療業,TPEX,上櫃,2003/04/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN,33.900001525878906,0.0029586476649594573,-0.005865013407374997,-0.005865013407374997,-0.07503410328805038,33.880000305175784,33.979999732971194,34.864999834696455,-0.00024226291160476515,-0.0011072540584745718,-0.0023542733290449203,-0.02865329387617599,-0.13793926974658377,2026-09-16,1,1.3165690211309329,0.008849566769046727,0.0769219483137561,0.025974815690209214,-0.017492667273088625,-0.11374429087517537,-0.017368679861379695,BEAR,0.02214900255818253,-0.010358528628664931,-0.03230874851506971,103226.54904251099,68949.9984741211,2757.9999389648438,-0.004398760055531248,0.5799086757990868,0.46169457128361235,0.632673769660071,0.5509893455098934,0.856272219400711,0.7899543378995434,0.4451219512195122,0.5964509340584709,0.0167427701674277,0.024738634715348762,0.5768645357686454,0.9882286333547754,0.945712836123795,0.599309146430549,0.5656038030985768,0.5789641438937656,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5789641438937656
3710,3710.TWO,連展投控,電子零組件業,TPEX,上櫃,2017/12/29,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN,8.321319580078125,0.0,-3.4381830160690185e-07,-0.022857459619055387,-0.15763572478652088,8.321319580078125,8.294556999206543,8.714949051539103,-0.0006307926616088342,-0.003658774036432462,0.0032265232337473915,-0.04646870860999519,-0.4650679567188395,2026-09-16,1,0.0,0.02144254682872368,0.1714298432674549,0.05288687493378227,-0.04761913827481379,-0.32577738689612895,-0.07409117526594253,BEAR,0.05984471840978456,-0.029191314916354516,-0.1258705857611203,1040617.9564035892,1113968.2078328133,44558.72831331253,0.00571402108646224,0.4256722475900558,0.2511415525114155,0.7889396245560629,0.4779299847792998,0.007364144235652616,0.10096397767630644,0.3257113821138211,0.36618426496371453,0.18924403855910704,0.06714254713887319,0.9421613394216134,0.983867383831263,0.923896499238965,0.4978928968331382,0.5018496988155415,0.5788923894764665,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5788923894764665
5547,5547.TWO,久舜,建材營造業,TPEX,上櫃,2026/02/03,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN,19.850000381469727,-0.0025125245235677607,-0.0025125245235677607,-0.00501255025791747,0.03661954070112827,19.88000030517578,19.830000114440917,19.88508145014445,-3.4368400969231105e-05,0.0007769057732669854,0.0010085863294697628,-0.0269607474188851,-0.1845990561983707,2026-09-16,1,0.7419422261314847,0.011514942816810567,0.03703714169255125,0.04359344265037634,-0.019999980926513672,-0.06914908459225608,-0.0042586802706191165,BEAR,0.01899341210485539,-0.004476153248092807,0.0953458905236696,457249.7813217163,288901.8578310013,11556.074313240051,-0.0012593869590883933,0.6390157280568239,0.8254693049213597,0.6905124302384577,0.5951293759512938,0.601320467242255,0.6879756468797564,0.5076219512195121,0.6676294016635282,0.09639776763064434,0.02011245041687859,0.502283105022831,0.9949570683526512,0.976154236428209,0.6240359397585896,0.5907158703992202,0.5776381721279452,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5776381721279452
7772,7772.TWO,耀穎,半導體業,TPEX,上櫃,2026/05/08,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,133.0,0.023076923076922995,0.023076923076922995,0.4943820224719102,-0.050000000000000044,128.8,105.97000007629394,105.17499987284343,0.017930373542604024,-0.006924272345780506,0.2550721893389223,-0.07638888888888884,-0.6088235294117648,2026-09-16,1,0.5749876312173638,0.07325456580337213,0.5057470377346279,0.22022566403545563,-0.06106870229007633,3.5819863685652504,1.1353456213630417,STRONG_UP,0.02621136556009851,0.44318526748785314,-0.06287867610708797,23001146.355493546,8312858.25,332514.33,-0.10051858254105456,0.9923896499238964,0.3850837138508371,0.032470826991374935,0.9923896499238964,0.44388014220416455,0.014713343480466767,0.9822154471544715,0.5733046375761477,0.6017250126839168,-0.08458495131186478,0.0258751902587519,0.0,0.00837138508371385,0.5775890945188907,0.5095512113717944,0.43348711582787086,CONFIRMED,EXTENDED,EXTENDED,BELOW_LIQUIDITY_FLOOR,0.5775890945188907
5548,5548.TWO,安倉,建材營造業,TPEX,上櫃,2024/03/18,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN,20.25,-0.0024630166965359246,-0.009779988042929788,-0.014598503561962128,-0.02596307738885717,20.309999847412108,20.482500076293945,20.62595078150431,-0.00020677073009342409,-7.924394672883526e-05,-0.011351157106208709,-0.028776996186674952,-0.12225575075865236,2026-09-16,1,1.5461578831536,0.008641964544064153,0.16666666666666666,0.02814304302417541,-0.028776996186674952,-0.16050945423603402,-0.08645418780419808,BEAR,0.03138789469909098,-0.016641603821401896,0.017011068474284685,241764.477135849,195449.9979019165,7817.99991607666,-0.006130362152439256,0.5220700152207002,0.5930999492643328,0.6027397260273972,0.558599695585997,0.8994413407821229,0.821917808219178,0.3074186991869919,0.5982862069395802,0.050735667174023336,0.03554829565444145,0.7595129375951294,0.9432442144689565,0.7437848807711821,0.5393020494610191,0.5108627358155995,0.5775313746766457,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5775313746766457
8277,8277.TWO,商丞,半導體業,TPEX,上櫃,2004/12/27,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,18.67371940612793,0.0,-2.0428155755869426e-07,0.0024904554895845976,-0.2747749432788692,18.67371940612793,18.667922973632812,19.279942385355632,-5.0473277962323266e-05,-0.004629185090927511,0.0003105022719080974,-0.05070774600942951,-0.5165166169145581,2026-09-16,1,0.0,0.0232475670170957,0.024997893031793637,0.03241110178973514,-0.01963190382110469,-0.19697207649865495,0.0019208276328574563,BEAR,0.030131878158315417,0.0030330284425115206,-0.18662314323223794,1006119.2715420723,732549.1684560776,29301.966738243103,-0.0006228181539537081,0.6889903602232369,0.15626585489599187,0.7026889903602233,0.5925925925925926,0.007364144235652616,0.05428716387620497,0.6133130081300813,0.43565980047249425,0.18670725520040587,0.029373621047687537,0.6504312531709792,0.9984474886404595,0.9954337899543378,0.605007336698998,0.5719743569685158,0.5771534554204594,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5771534554204594
3059,3059.TW,華晶科,光電業,TWSE,上市,2002/12/24,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,37.849998474121094,0.014745288158453329,-0.0039474085757607025,-0.00998995038250805,-0.18536908207951552,37.48999938964844,38.059204483032225,40.57866547902425,-0.002325394266714672,-0.0033335684794767516,-0.005496857113879039,-0.03935982888204148,-0.33462510669357703,2026-09-16,1,0.5424425606641388,0.021682965782958065,0.053363393613789355,0.054567631301213476,-0.04395199426656926,-0.43836627111100707,-0.009769484980964301,BEAR,0.028474871695523873,-0.030093193700053145,-0.17733723155538195,49606847.13121872,42646184.556087494,1705847.3822434999,-0.0014499209801336899,0.4200913242009132,0.167427701674277,0.6859462201927955,0.2567224759005581,0.4052818689690198,0.33384069000507355,0.47459349593495936,0.3884441574949641,0.6950786402841197,0.03599817012053716,0.7661085743277524,0.9725157144306048,0.8680872653475393,0.538186612111291,0.55978538888673,0.5768218226643098,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5768218226643098
4968,4968.TW,立積,半導體業,TWSE,上市,2015/11/13,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,89.69999694824219,0.019318147139115727,-0.0011136536761361393,0.004479214813156718,-0.24476421537054072,88.73999938964843,90.60999984741211,98.03937276204427,-0.002998798130471194,-0.003123124228794913,-0.010043073619935727,-0.0507936830873843,-0.467801691835672,2026-09-16,1,0.7509115009367409,0.022615074153124422,0.01612879408746244,0.07669473737775172,-0.06083241338194212,-0.12516265213290864,0.0009419724985703323,BEAR,0.02260899829017826,-0.02778357288944011,-0.19666963243454005,25775647.732655335,25176435.245025635,1007057.4098010254,-0.0022334573794253187,0.4332825976661593,0.14205986808726534,0.6747843734145104,0.18366311516996447,0.6069070594210259,0.0974124809741248,0.5990853658536586,0.38665708118804687,0.6215119228817859,0.02955489151253829,0.6534753932014206,0.9497846319003214,0.7656012176560122,0.5618624214263808,0.5791581407591448,0.5768040754091306,EARLY,PRE_CONFIRMATION,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5768040754091306
2062,2062.TW,橋椿,居家生活,TWSE,上市,2007/11/16,ESVUFR,^TWII,居家生活,TW,TWSE_ISIN,18.049999237060547,0.002777735392252678,-0.026954179006167478,0.011864177889853167,0.0012128734711858158,18.11999969482422,18.23849687576294,18.034206676483155,0.00138176815349546,0.00015951230256243547,-0.010335152067980302,-0.029436463086808584,-0.22036699340456356,2026-09-16,1,0.6243474890101269,0.012415778232655278,0.08619359710033923,0.03779233329666989,-0.029649555777971015,-0.34865861833499745,0.027058825951211264,PULLBACK,0.016764750446171095,0.012700836300851837,0.04252931540110905,3501586.2323179245,2525469.150366783,101018.76601467133,-0.02992022347863077,0.7427701674277016,0.6829020801623541,0.2678843226788432,0.7574835109081685,0.48755713560182834,0.6128868594622019,0.7154471544715447,0.6197930723355971,0.3556570268899036,0.013589541370958136,0.39928970065956365,0.9483242396600985,0.756468797564688,0.5765483408015237,0.5328179080634065,0.5079029831150702,PULLBACK,PULLBACK,NORMAL,BELOW_LIQUIDITY_FLOOR,0.5765483408015237
