code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source
1476,1476.TW,儒鴻,紡織纖維,TWSE,上市,2001/04/18,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
1477,1477.TW,聚陽,紡織纖維,TWSE,上市,2003/01/21,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
1503,1503.TW,士電,電機機械,TWSE,上市,1969/12/15,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1504,1504.TW,東元,電機機械,TWSE,上市,1973/11/05,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1506,1506.TW,正道,電機機械,TWSE,上市,1980/08/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1512,1512.TW,瑞利,汽車工業,TWSE,上市,1994/01/28,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1513,1513.TW,中興電,電機機械,TWSE,上市,1994/03/08,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1514,1514.TW,亞力,電機機械,TWSE,上市,1994/03/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1515,1515.TW,力山,電機機械,TWSE,上市,1995/02/04,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1516,1516.TW,川飛,其他業,TWSE,上市,1995/04/01,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
1517,1517.TW,利奇,電機機械,TWSE,上市,1995/11/14,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1519,1519.TW,華城,電機機械,TWSE,上市,1997/04/16,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1521,1521.TW,大億,汽車工業,TWSE,上市,1997/10/06,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1522,1522.TW,堤維西,汽車工業,TWSE,上市,1997/10/06,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1524,1524.TW,耿鼎,汽車工業,TWSE,上市,1998/10/30,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1525,1525.TW,江申,汽車工業,TWSE,上市,1999/05/15,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1526,1526.TW,日馳,電機機械,TWSE,上市,2000/03/27,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1527,1527.TW,鑽全,電機機械,TWSE,上市,2000/06/21,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1528,1528.TW,恩德,電機機械,TWSE,上市,2000/09/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1529,1529.TW,樂事綠能,電機機械,TWSE,上市,2000/09/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1530,1530.TW,亞崴,電機機械,TWSE,上市,2000/09/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1531,1531.TW,高林股,電機機械,TWSE,上市,2000/09/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1532,1532.TW,勤美,電機機械,TWSE,上市,2000/09/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1533,1533.TW,車王電,汽車工業,TWSE,上市,2001/04/06,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1535,1535.TW,中宇,電機機械,TWSE,上市,2001/09/17,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1536,1536.TW,和大,汽車工業,TWSE,上市,2001/09/17,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1537,1537.TW,廣隆,電機機械,TWSE,上市,2002/01/22,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1538,1538.TW,正峰,電機機械,TWSE,上市,2002/08/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1539,1539.TW,巨庭,電機機械,TWSE,上市,2002/10/29,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1540,1540.TW,喬福,電機機械,TWSE,上市,2002/08/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1541,1541.TW,錩泰,電機機械,TWSE,上市,2003/03/19,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1558,1558.TW,伸興,電機機械,TWSE,上市,2014/12/23,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1560,1560.TW,中砂,電機機械,TWSE,上市,2005/01/31,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1563,1563.TW,巧新,汽車工業,TWSE,上市,2024/05/13,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1568,1568.TW,倉佑,汽車工業,TWSE,上市,2014/05/14,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1582,1582.TW,信錦,電子零組件業,TWSE,上市,2009/12/17,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
1583,1583.TW,程泰,電機機械,TWSE,上市,2008/01/24,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1587,1587.TW,吉茂,汽車工業,TWSE,上市,2018/04/16,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
1589,1589.TW,永冠-KY,電機機械,TWSE,上市,2012/04/27,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1590,1590.TW,亞德客-KY,電機機械,TWSE,上市,2010/12/13,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1597,1597.TW,直得,電機機械,TWSE,上市,2020/12/23,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
1598,1598.TW,岱宇,運動休閒,TWSE,上市,2016/09/20,ESVUFR,^TWII,運動休閒,TW,TWSE_ISIN
1603,1603.TW,華電,電器電纜,TWSE,上市,1968/06/03,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1604,1604.TW,聲寶,電器電纜,TWSE,上市,1970/12/14,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1605,1605.TW,華新,電器電纜,TWSE,上市,1972/11/03,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1608,1608.TW,華榮,電器電纜,TWSE,上市,1988/07/11,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1609,1609.TW,大亞,電器電纜,TWSE,上市,1988/12/12,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1611,1611.TW,中電,電器電纜,TWSE,上市,1990/01/16,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1612,1612.TW,宏泰,電器電纜,TWSE,上市,1993/05/08,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1614,1614.TW,三洋電,電器電纜,TWSE,上市,1997/09/18,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1615,1615.TW,大山,電器電纜,TWSE,上市,2000/03/30,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1616,1616.TW,億泰,電器電纜,TWSE,上市,2000/09/11,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1617,1617.TW,榮星,電器電纜,TWSE,上市,2000/09/11,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1618,1618.TW,合機,電器電纜,TWSE,上市,2000/09/11,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1623,1623.TW,大東電,電器電纜,TWSE,上市,2026/01/22,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1626,1626.TW,艾美特-KY,電器電纜,TWSE,上市,2013/03/21,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
1702,1702.TW,南僑,食品工業,TWSE,上市,1973/05/30,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN
1707,1707.TW,葡萄王,生技醫療業,TWSE,上市,1982/12/20,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1708,1708.TW,東鹼,化學工業,TWSE,上市,1986/06/16,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1709,1709.TW,和益,化學工業,TWSE,上市,1986/07/03,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1710,1710.TW,東聯,化學工業,TWSE,上市,1987/10/21,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1711,1711.TW,永光,化學工業,TWSE,上市,1988/12/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1712,1712.TW,興農,化學工業,TWSE,上市,1989/12/14,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1713,1713.TW,國化,化學工業,TWSE,上市,1990/01/31,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1714,1714.TW,和桐,化學工業,TWSE,上市,1991/08/30,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1717,1717.TW,長興,化學工業,TWSE,上市,1994/03/31,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1718,1718.TW,中纖,化學工業,TWSE,上市,1963/12/02,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1720,1720.TW,生達,生技醫療業,TWSE,上市,1995/12/12,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1721,1721.TW,國慶科技,化學工業,TWSE,上市,1996/05/16,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1722,1722.TW,台肥,化學工業,TWSE,上市,1998/03/24,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1723,1723.TW,中碳,化學工業,TWSE,上市,1998/11/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1725,1725.TW,元禎,化學工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1726,1726.TW,永記,化學工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1727,1727.TW,中華化,化學工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1730,1730.TW,花仙子,化學工業,TWSE,上市,2001/09/17,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1731,1731.TW,美吾華,生技醫療業,TWSE,上市,2001/09/17,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1732,1732.TW,毛寶,化學工業,TWSE,上市,2001/09/17,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1733,1733.TW,五鼎,生技醫療業,TWSE,上市,2001/09/17,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1734,1734.TW,杏輝,生技醫療業,TWSE,上市,2002/08/26,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1735,1735.TW,日勝化,化學工業,TWSE,上市,2002/08/26,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1736,1736.TW,喬山,運動休閒,TWSE,上市,2003/01/09,ESVUFR,^TWII,運動休閒,TW,TWSE_ISIN
1737,1737.TW,臺鹽,食品工業,TWSE,上市,2003/11/18,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN
1752,1752.TW,南光,生技醫療業,TWSE,上市,2022/01/19,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1760,1760.TW,寶齡富錦,生技醫療業,TWSE,上市,2018/01/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1762,1762.TW,中化生,生技醫療業,TWSE,上市,2010/12/20,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1773,1773.TW,勝一,化學工業,TWSE,上市,2009/02/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1776,1776.TW,展宇,化學工業,TWSE,上市,2016/05/09,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
1783,1783.TW,和康生,生技醫療業,TWSE,上市,2013/12/20,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1786,1786.TW,科妍,生技醫療業,TWSE,上市,2013/11/12,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1789,1789.TW,神隆,生技醫療業,TWSE,上市,2011/09/29,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1795,1795.TW,美時,生技醫療業,TWSE,上市,2019/12/16,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
1802,1802.TW,台玻,玻璃陶瓷,TWSE,上市,1973/07/20,ESVUFR,^TWII,玻璃陶瓷,TW,TWSE_ISIN
1805,1805.TW,寶徠,建材營造業,TWSE,上市,1989/10/20,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
1806,1806.TW,冠軍,玻璃陶瓷,TWSE,上市,1992/09/29,ESVUFR,^TWII,玻璃陶瓷,TW,TWSE_ISIN
1808,1808.TW,潤隆,建材營造業,TWSE,上市,1994/10/26,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
1809,1809.TW,中釉,玻璃陶瓷,TWSE,上市,1996/04/30,ESVUFR,^TWII,玻璃陶瓷,TW,TWSE_ISIN
1810,1810.TW,和成,玻璃陶瓷,TWSE,上市,1991/10/14,ESVUFR,^TWII,玻璃陶瓷,TW,TWSE_ISIN
1817,1817.TW,凱撒衛,玻璃陶瓷,TWSE,上市,2013/10/24,ESVUFR,^TWII,玻璃陶瓷,TW,TWSE_ISIN
1903,1903.TW,士紙,造紙工業,TWSE,上市,1963/12/09,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
1904,1904.TW,正隆,造紙工業,TWSE,上市,1971/09/10,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
1905,1905.TW,華紙,造紙工業,TWSE,上市,1975/02/07,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
1906,1906.TW,寶隆,造紙工業,TWSE,上市,1976/04/26,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
1907,1907.TW,永豐餘,造紙工業,TWSE,上市,1977/02/22,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
1909,1909.TW,榮成,造紙工業,TWSE,上市,1985/11/19,ESVUFR,^TWII,造紙工業,TW,TWSE_ISIN
2002,2002.TW,中鋼,鋼鐵工業,TWSE,上市,1974/12/26,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2006,2006.TW,東和鋼鐵,鋼鐵工業,TWSE,上市,1988/07/13,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2007,2007.TW,燁興,鋼鐵工業,TWSE,上市,1988/10/04,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2008,2008.TW,高興昌,鋼鐵工業,TWSE,上市,1988/12/28,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2009,2009.TW,第一銅,鋼鐵工業,TWSE,上市,1989/10/20,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2010,2010.TW,春源,鋼鐵工業,TWSE,上市,1989/12/22,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2012,2012.TW,春雨,鋼鐵工業,TWSE,上市,1991/10/17,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2013,2013.TW,中鋼構,鋼鐵工業,TWSE,上市,1992/01/21,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2014,2014.TW,中鴻,鋼鐵工業,TWSE,上市,1992/02/20,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2015,2015.TW,豐興,鋼鐵工業,TWSE,上市,1992/05/25,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2017,2017.TW,官田鋼,鋼鐵工業,TWSE,上市,1992/11/02,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2020,2020.TW,美亞,鋼鐵工業,TWSE,上市,1993/04/27,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2022,2022.TW,聚亨,鋼鐵工業,TWSE,上市,1995/03/27,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2023,2023.TW,燁輝,鋼鐵工業,TWSE,上市,1995/07/28,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2024,2024.TW,志聯,鋼鐵工業,TWSE,上市,1995/12/30,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2025,2025.TW,千興,鋼鐵工業,TWSE,上市,1996/02/08,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2027,2027.TW,大成鋼,鋼鐵工業,TWSE,上市,1996/10/24,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2028,2028.TW,威致,鋼鐵工業,TWSE,上市,1996/12/13,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2029,2029.TW,盛餘,鋼鐵工業,TWSE,上市,1997/01/11,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2030,2030.TW,彰源,鋼鐵工業,TWSE,上市,1998/12/24,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2031,2031.TW,新光鋼,鋼鐵工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2032,2032.TW,新鋼,鋼鐵工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2033,2033.TW,佳大,鋼鐵工業,TWSE,上市,2000/09/11,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2034,2034.TW,允強,鋼鐵工業,TWSE,上市,2001/09/17,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2038,2038.TW,海光,鋼鐵工業,TWSE,上市,2008/12/30,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2049,2049.TW,上銀,電機機械,TWSE,上市,2009/06/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
2059,2059.TW,川湖,電子零組件業,TWSE,上市,2008/06/25,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2062,2062.TW,橋椿,居家生活,TWSE,上市,2007/11/16,ESVUFR,^TWII,居家生活,TW,TWSE_ISIN
2069,2069.TW,運錩,鋼鐵工業,TWSE,上市,2016/03/22,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2072,2072.TW,世紀風電,綠能環保,TWSE,上市,2026/03/26,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
2101,2101.TW,南港,橡膠工業,TWSE,上市,1963/11/01,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2102,2102.TW,泰豐,橡膠工業,TWSE,上市,1979/07/16,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2103,2103.TW,台橡,橡膠工業,TWSE,上市,1982/09/25,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2104,2104.TW,國際中橡,橡膠工業,TWSE,上市,1986/07/15,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2105,2105.TW,正新,橡膠工業,TWSE,上市,1987/12/07,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2106,2106.TW,建大,橡膠工業,TWSE,上市,1990/12/20,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2107,2107.TW,厚生,橡膠工業,TWSE,上市,1992/03/03,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2108,2108.TW,南帝,橡膠工業,TWSE,上市,1992/10/27,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2109,2109.TW,華豐,橡膠工業,TWSE,上市,2000/05/08,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2114,2114.TW,鑫永銓,橡膠工業,TWSE,上市,2010/12/29,ESVUFR,^TWII,橡膠工業,TW,TWSE_ISIN
2115,2115.TW,六暉-KY,汽車工業,TWSE,上市,2013/12/25,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2201,2201.TW,裕隆,汽車工業,TWSE,上市,1976/07/08,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2204,2204.TW,中華,汽車工業,TWSE,上市,1991/03/12,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2206,2206.TW,三陽工業,汽車工業,TWSE,上市,1996/07/29,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2207,2207.TW,和泰車,汽車工業,TWSE,上市,1997/02/25,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2208,2208.TW,台船,航運業,TWSE,上市,2008/12/22,ESVUFR,^TWII,航運業,TW,TWSE_ISIN
2211,2211.TW,長榮鋼,鋼鐵工業,TWSE,上市,2021/04/12,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
2227,2227.TW,裕日車,汽車工業,TWSE,上市,2004/12/21,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2228,2228.TW,劍麟,汽車工業,TWSE,上市,2013/11/25,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2231,2231.TW,為升,汽車工業,TWSE,上市,2010/11/19,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2233,2233.TW,宇隆,汽車工業,TWSE,上市,2019/09/17,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2236,2236.TW,百達-KY,汽車工業,TWSE,上市,2015/06/03,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2237,2237.TW,華德動能-創,汽車工業,TWSE,上市臺灣創新板,2026/08/10,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2239,2239.TW,英利-KY,汽車工業,TWSE,上市,2016/01/27,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2241,2241.TW,艾姆勒,汽車工業,TWSE,上市,2020/08/26,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2243,2243.TW,宏旭-KY,汽車工業,TWSE,上市,2017/09/27,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2247,2247.TW,汎德永業,汽車工業,TWSE,上市,2020/10/12,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2248,2248.TW,華勝-KY,汽車工業,TWSE,上市,2025/03/13,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2250,2250.TW,IKKA-KY,汽車工業,TWSE,上市,2021/05/31,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2254,2254.TW,巨鎧精密-創,汽車工業,TWSE,上市臺灣創新板,2023/10/20,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2258,2258.TW,鴻華先進-創,汽車工業,TWSE,上市臺灣創新板,2023/11/20,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
2301,2301.TW,光寶科,電腦及週邊設備業,TWSE,上市,1995/11/17,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2302,2302.TW,麗正,半導體業,TWSE,上市,1985/01/15,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2303,2303.TW,聯電,半導體業,TWSE,上市,1985/07/16,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2305,2305.TW,全友,電腦及週邊設備業,TWSE,上市,1988/10/21,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2308,2308.TW,台達電,電子零組件業,TWSE,上市,1988/12/19,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2312,2312.TW,金寶,其他電子業,TWSE,上市,1989/11/07,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
2313,2313.TW,華通,電子零組件業,TWSE,上市,1990/07/24,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2314,2314.TW,台揚,通信網路業,TWSE,上市,1990/08/08,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
2316,2316.TW,楠梓電,電子零組件業,TWSE,上市,1991/02/05,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2317,2317.TW,鴻海,其他電子業,TWSE,上市,1991/06/18,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
2321,2321.TW,東訊,通信網路業,TWSE,上市,1991/11/08,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
2323,2323.TW,中環,光電業,TWSE,上市,1992/02/17,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
2324,2324.TW,仁寶,電腦及週邊設備業,TWSE,上市,1992/02/18,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2327,2327.TW,國巨*,電子零組件業,TWSE,上市,1993/10/22,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2328,2328.TW,廣宇,電子零組件業,TWSE,上市,1993/11/09,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2329,2329.TW,華泰,半導體業,TWSE,上市,1994/04/20,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2330,2330.TW,台積電,半導體業,TWSE,上市,1994/09/05,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2331,2331.TW,精英,電腦及週邊設備業,TWSE,上市,1994/09/21,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2332,2332.TW,友訊,通信網路業,TWSE,上市,1994/10/17,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
2337,2337.TW,旺宏,半導體業,TWSE,上市,1995/03/15,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2338,2338.TW,光罩,半導體業,TWSE,上市,1995/04/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2340,2340.TW,台亞,半導體業,TWSE,上市,1995/05/02,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2342,2342.TW,茂矽,半導體業,TWSE,上市,1995/09/19,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2344,2344.TW,華邦電,半導體業,TWSE,上市,1995/10/18,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2345,2345.TW,智邦,通信網路業,TWSE,上市,1995/11/15,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
2347,2347.TW,聯強,電子通路業,TWSE,上市,1995/12/13,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN
2348,2348.TW,海悅,其他業,TWSE,上市,1996/01/05,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
2349,2349.TW,錸德,光電業,TWSE,上市,1996/04/23,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
2351,2351.TW,順德,半導體業,TWSE,上市,1996/04/25,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2352,2352.TW,佳世達,電腦及週邊設備業,TWSE,上市,1996/07/22,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2353,2353.TW,宏碁,電腦及週邊設備業,TWSE,上市,1996/09/18,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2354,2354.TW,鴻準,其他電子業,TWSE,上市,1996/10/08,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
2355,2355.TW,敬鵬,電子零組件業,TWSE,上市,1996/10/14,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2356,2356.TW,英業達,電腦及週邊設備業,TWSE,上市,1996/11/13,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2357,2357.TW,華碩,電腦及週邊設備業,TWSE,上市,1996/11/14,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2359,2359.TW,所羅門,其他電子業,TWSE,上市,1996/12/19,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
2360,2360.TW,致茂,其他電子業,TWSE,上市,1996/12/21,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
2362,2362.TW,藍天,電腦及週邊設備業,TWSE,上市,1997/04/02,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2363,2363.TW,矽統,半導體業,TWSE,上市,1997/08/01,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
2364,2364.TW,倫飛,電腦及週邊設備業,TWSE,上市,1997/08/11,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2365,2365.TW,昆盈,電腦及週邊設備業,TWSE,上市,1997/11/03,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
2367,2367.TW,燿華,電子零組件業,TWSE,上市,1997/12/13,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2368,2368.TW,金像電,電子零組件業,TWSE,上市,1998/03/09,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
2369,2369.TW,菱生,半導體業,TWSE,上市,1998/04/10,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
